"dx","TQIP_severity","TQIP_issbr","NIS_severity","NIS_issbr","TQIP_only_severity","TQIP_only_issbr","NIS_only_severity","NIS_only_issbr","TQIP_effect","TQIP_intercept","NIS_effect","NIS_intercept"
"S56321A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.425792351616195,-4.20266881449525,-0.326329178808448,-3.86746598419918
"S56322A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.395889090074887,-4.20266881449525,-0.476298675313349,-3.86746598419918
"S56329A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.491660734721962,-4.20266881449525,NA,NA
"S56391A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.298251763922025,-4.20266881449525,-0.0992702897764052,-3.86746598419918
"S56392A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.263570746700973,-4.20266881449525,-0.372512111898138,-3.86746598419918
"S56401A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.371406697483158,-4.20266881449525,NA,NA
"S56402A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-2.32906611413402,-4.20266881449525,-0.822063486099847,-3.86746598419918
"S56403A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.384782419788151,-4.20266881449525,-0.440043902148778,-3.86746598419918
"S56404A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.143174433676485,-4.20266881449525,-0.13914762750389,-3.86746598419918
"S56405A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.435502818237042,-4.20266881449525,-0.466560035718491,-3.86746598419918
"S56406A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.253251332744361,-4.20266881449525,NA,NA
"S56407A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.269303755671608,-4.20266881449525,NA,NA
"S56408A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.438245904719576,-4.20266881449525,NA,NA
"S56409A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.281659574414886,-4.20266881449525,NA,NA
"S56412A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.368846280320877,-4.20266881449525,NA,NA
"S56413A",1,"Extremities",1,"Extremities",NA,NA,1,"Extremities",NA,NA,-0.317880344323781,-3.86746598419918
"S56414A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.396028083424628,-4.20266881449525,NA,NA
"S56415A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.605883285038344,-4.20266881449525,NA,NA
"S56416A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.219454954522784,-4.20266881449525,NA,NA
"S56417A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.344530121916528,-4.20266881449525,-0.558285311539651,-3.86746598419918
"S56418A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.219406121611037,-4.20266881449525,NA,NA
"S56419A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.546436101942541,-4.20266881449525,-0.4037983387134,-3.86746598419918
"S56421A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.279428562348106,-4.20266881449525,-0.395399124564588,-3.86746598419918
"S56422A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.426222511606012,-4.20266881449525,-0.344554118028776,-3.86746598419918
"S56423A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.378867937966662,-4.20266881449525,-0.288013072082919,-3.86746598419918
"S56424A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.374325141663092,-4.20266881449525,-0.398631813454353,-3.86746598419918
"S56425A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.322022862365826,-4.20266881449525,-0.239212991210046,-3.86746598419918
"S56426A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.309730178710461,-4.20266881449525,-0.27218423611413,-3.86746598419918
"S56427A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.396522823500034,-4.20266881449525,-0.399569763520798,-3.86746598419918
"S56428A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.398567214401741,-4.20266881449525,-0.345494472310834,-3.86746598419918
"S56429A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.709441456314865,-4.20266881449525,-0.369821371240317,-3.86746598419918
"S56491A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.321110991809765,-4.20266881449525,-0.122385227041004,-3.86746598419918
"S56492A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.73438511879931,-4.20266881449525,NA,NA
"S56493A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.0675222216897356,-4.20266881449525,-0.186295161326009,-3.86746598419918
"S56494A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-2.46934339361814,-4.20266881449525,-0.412641592729419,-3.86746598419918
"S56495A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.244019415810549,-4.20266881449525,NA,NA
"S56496A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.12367525503621,-4.20266881449525,NA,NA
"S56497A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.00615837111444288,-4.20266881449525,-0.342333050883009,-3.86746598419918
"S56498A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.263847083788369,-4.20266881449525,NA,NA
"S56499A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.418791260808868,-4.20266881449525,NA,NA
"S56501A",1,"Extremities",5,"Extremities",1,"Extremities",5,"Extremities",-0.741970616968326,-4.20266881449525,2.50943126696974,-3.86746598419918
"S56502A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.984650662261305,-4.20266881449525,-0.219622837673915,-3.86746598419918
"S56509A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.0678917105764445,-4.20266881449525,NA,NA
"S56511A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.568527102353373,-4.20266881449525,-0.294937907789358,-3.86746598419918
"S56512A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.415075527297485,-4.20266881449525,-0.397846825775399,-3.86746598419918
"S56519A",1,"Extremities",1,"Extremities",NA,NA,1,"Extremities",NA,NA,-0.646574270223956,-3.86746598419918
"S56521A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.559484839822837,-4.20266881449525,-0.382039753588636,-3.86746598419918
"S56522A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.411528396601807,-4.20266881449525,-0.350687163314205,-3.86746598419918
"S56529A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.48728850549222,-4.20266881449525,NA,NA
"S56591A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.392899888074584,-4.20266881449525,-0.348196404833023,-3.86746598419918
"S56592A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.486682816193855,-4.20266881449525,-0.456910769808943,-3.86746598419918
"S56599A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.465495578748159,-4.20266881449525,NA,NA
"S56801A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.374436697110317,-4.20266881449525,-0.357598016743704,-3.86746598419918
"S56802A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.316239930755017,-4.20266881449525,-0.518829101412362,-3.86746598419918
"S56809A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.0316123772222004,-4.20266881449525,NA,NA
"S56811A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.25823380998893,-4.20266881449525,-0.392088735062124,-3.86746598419918
"S56812A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.382695210607621,-4.20266881449525,-0.504852227400836,-3.86746598419918
"S56821A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.457720192161868,-4.20266881449525,-0.368240676461128,-3.86746598419918
"S56822A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.217645048332899,-4.20266881449525,-0.433758434655413,-3.86746598419918
"S56829A",3,"Extremities",3,"Extremities",3,"Extremities",NA,NA,0.690852272966106,-4.20266881449525,NA,NA
"S56891A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.469289901202838,-4.20266881449525,-0.200125804479778,-3.86746598419918
"S56892A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.664823794766033,-4.20266881449525,-0.324201593298707,-3.86746598419918
"S56901A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",0.766002437896022,-4.20266881449525,-1.08297226656078,-3.86746598419918
"S56902A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.546452666826637,-4.20266881449525,-0.558285280559223,-3.86746598419918
"S56909A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.43682927603047,-4.20266881449525,NA,NA
"S56911A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.472278212690096,-4.20266881449525,-0.392795288126462,-3.86746598419918
"S56912A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.616991480557136,-4.20266881449525,-0.497406485241079,-3.86746598419918
"S56921A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.151136748064658,-4.20266881449525,-0.364494844609117,-3.86746598419918
"S56922A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.143505457459298,-4.20266881449525,-0.53795171601453,-3.86746598419918
"S56929A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.432655775765053,-4.20266881449525,-0.676105630035613,-3.86746598419918
"S56991A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",2.76313153741091,-4.20266881449525,-0.526701558066897,-3.86746598419918
"S56992A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.592781943642039,-4.20266881449525,-0.476214279429318,-3.86746598419918
"S56999A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.439233013494719,-4.20266881449525,NA,NA
"S5700XA",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.642800267926058,-4.20266881449525,NA,NA
"S5701XA",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.209127902567902,-4.20266881449525,-0.466256400831164,-3.86746598419918
"S5702XA",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.579304544098499,-4.20266881449525,-0.438578634516109,-3.86746598419918
"S5780XA",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.479084395842451,-4.20266881449525,NA,NA
"S5781XA",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.576860334465477,-4.20266881449525,-0.523923734430725,-3.86746598419918
"S5782XA",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.0408958290528463,-4.20266881449525,-0.680244636251926,-3.86746598419918
"S58011A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.129981336427318,-4.20266881449525,-0.935169885045138,-3.86746598419918
"S58012A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",1.61413045403887,-4.20266881449525,-0.558285276394059,-3.86746598419918
"S58019A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.522415611676768,-4.20266881449525,NA,NA
"S58021A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",1.21663813348699,-4.20266881449525,-0.882769881053625,-3.86746598419918
"S58022A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",1.58654445820045,-4.20266881449525,-0.517351066225833,-3.86746598419918
"S58029A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.303298979606874,-4.20266881449525,NA,NA
"S58111A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",0.89321559853586,-4.20266881449525,-0.558286395151619,-3.86746598419918
"S58112A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",1.26268886897348,-4.20266881449525,-0.397195740260657,-3.86746598419918
"S58119A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-1.51338587827343,-4.20266881449525,NA,NA
"S58121A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.794997778841678,-4.20266881449525,-0.556036125054076,-3.86746598419918
"S58122A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",0.832386426203885,-4.20266881449525,-0.33278335115112,-3.86746598419918
"S58129A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.493838539107078,-4.20266881449525,NA,NA
"S58911A",1,"Extremities",5,"Extremities",1,"Extremities",5,"Extremities",-1.09901955847675,-4.20266881449525,0.882606448619375,-3.86746598419918
"S58912A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.642800322716017,-4.20266881449525,-1.01132530603262,-3.86746598419918
"S58919A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.776871948176149,-4.20266881449525,NA,NA
"S58921A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.642800713192786,-4.20266881449525,-0.404654037189822,-3.86746598419918
"S58922A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",1.63642665596586,-4.20266881449525,-0.138247770817944,-3.86746598419918
"S59001A",1,"Extremities",3,"Extremities",1,"Extremities",3,"Extremities",0.00101384410809057,-4.20266881449525,0.381819823735614,-3.86746598419918
"S59002A",1,"Extremities",4,"Extremities",1,"Extremities",4,"Extremities",-0.676044149940726,-4.20266881449525,0.555744575500211,-3.86746598419918
"S59009A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.457677015862785,-4.20266881449525,NA,NA
"S59011A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.471588901963595,-4.20266881449525,NA,NA
"S59012A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.572358540681366,-4.20266881449525,-0.478400782045214,-3.86746598419918
"S59019A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.453481586205743,-4.20266881449525,NA,NA
"S59021A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.490305724017071,-4.20266881449525,-0.54190815862424,-3.86746598419918
"S59022A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.542927413034268,-4.20266881449525,-0.811666853041022,-3.86746598419918
"S59029A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.468476747480751,-4.20266881449525,NA,NA
"S59031A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.501737007284185,-4.20266881449525,NA,NA
"S59032A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.462822114480573,-4.20266881449525,NA,NA
"S59039A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-1.41768914335989,-4.20266881449525,NA,NA
"S59041A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.552036807446236,-4.20266881449525,-0.378017152878662,-3.86746598419918
"S59042A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-1.15976894485864,-4.20266881449525,NA,NA
"S59091A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.863593078692974,-4.20266881449525,-0.397405247292459,-3.86746598419918
"S59092A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.591477776515899,-4.20266881449525,-0.466605947929509,-3.86746598419918
"S59101A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.539874780530102,-4.20266881449525,-0.378695567174941,-3.86746598419918
"S59102A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.743980721000769,-4.20266881449525,-0.66673799039751,-3.86746598419918
"S59111A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.496466710273347,-4.20266881449525,NA,NA
"S59112A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.593923277026287,-4.20266881449525,NA,NA
"S59121A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-2.23344374965534,-4.20266881449525,NA,NA
"S59122A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.584562067483036,-4.20266881449525,-0.527665257175092,-3.86746598419918
"S59129A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.650009774279526,-4.20266881449525,NA,NA
"S59132A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.60023779502098,-4.20266881449525,NA,NA
"S59141A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.642800287705883,-4.20266881449525,NA,NA
"S59142A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.558650898153404,-4.20266881449525,NA,NA
"S59191A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.493281137528351,-4.20266881449525,NA,NA
"S59192A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.562965908747689,-4.20266881449525,-0.212144638374076,-3.86746598419918
"S59201A",1,"Extremities",2,"Extremities",1,"Extremities",2,"Extremities",0.153171682754259,-4.20266881449525,-0.0621690665911181,-3.86746598419918
"S59202A",1,"Extremities",4,"Extremities",1,"Extremities",4,"Extremities",-0.644504356606619,-4.20266881449525,0.487538321579155,-3.86746598419918
"S59209A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.527272726709519,-4.20266881449525,NA,NA
"S59211A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.589832684742162,-4.20266881449525,-0.421191094428024,-3.86746598419918
"S59212A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.583605418605795,-4.20266881449525,-0.364057565069395,-3.86746598419918
"S59221A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.544654122187587,-4.20266881449525,-0.511675555747306,-3.86746598419918
"S59222A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.584320609541193,-4.20266881449525,-0.526456560627946,-3.86746598419918
"S59229A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.540757032450461,-4.20266881449525,NA,NA
"S59231A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.635792208421877,-4.20266881449525,-0.406833523847923,-3.86746598419918
"S59232A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.493250769515213,-4.20266881449525,-0.555452330004198,-3.86746598419918
"S59239A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.582467152749459,-4.20266881449525,NA,NA
"S59241A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.475441289825349,-4.20266881449525,-0.436962352981875,-3.86746598419918
"S59242A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.589679645512336,-4.20266881449525,-0.347868015192952,-3.86746598419918
"S59291A",2,"Extremities",1,"Extremities",2,"Extremities",1,"Extremities",0.23762398411926,-4.20266881449525,-0.544520675450595,-3.86746598419918
"S59292A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.566052081801895,-4.20266881449525,-0.543282465561866,-3.86746598419918
"S59299A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-1.025389606269,-4.20266881449525,NA,NA
"S59801A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.430679089917179,-4.20266881449525,-0.461582396202194,-3.86746598419918
"S59802A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.310617413789153,-4.20266881449525,-0.501835855719358,-3.86746598419918
"S59809A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.618486099174418,-4.20266881449525,-0.511734353559035,-3.86746598419918
"S59811A",2,"Extremities",1,"Extremities",2,"Extremities",1,"Extremities",0.292842631305278,-4.20266881449525,-0.4980606150149,-3.86746598419918
"S59812A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.714993008744437,-4.20266881449525,-1.27414845751914,-3.86746598419918
"S59819A",5,"Extremities",5,"Extremities",5,"Extremities",NA,NA,6.31464589713778,-4.20266881449525,NA,NA
"S59901A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",0.826094009160672,-4.20266881449525,-0.547539207045732,-3.86746598419918
"S59902A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",1.11367868085486,-4.20266881449525,-0.559220012344226,-3.86746598419918
"S59909A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.738927901246388,-4.20266881449525,-0.473892285058427,-3.86746598419918
"S59911A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.43483070407953,-4.20266881449525,-0.701487516459848,-3.86746598419918
"S59912A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",1.05480166824072,-4.20266881449525,-0.591783331528805,-3.86746598419918
"S59919A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.729386845154221,-4.20266881449525,-0.591578418296601,-3.86746598419918
"S6000XA",1,"Extremities",3,"Extremities",1,"Extremities",3,"Extremities",-0.133735548585182,-4.20266881449525,0.404982419955699,-3.86746598419918
"S60011A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.0020033549736241,-4.20266881449525,-0.470209330075277,-3.86746598419918
"S60012A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.539689759600234,-4.20266881449525,-0.704560226046256,-3.86746598419918
"S60019A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.862408645871194,-4.20266881449525,-0.568226644278619,-3.86746598419918
"S60021A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.462664409137613,-4.20266881449525,-0.507166634399034,-3.86746598419918
"S60022A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.592938413012826,-4.20266881449525,-0.620839437927953,-3.86746598419918
"S60029A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.755261550808339,-4.20266881449525,NA,NA
"S60031A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.178623096512824,-4.20266881449525,-0.415676695479528,-3.86746598419918
"S60032A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.566837368860424,-4.20266881449525,-0.444148349993972,-3.86746598419918
"S60039A",5,"Extremities",5,"Extremities",5,"Extremities",NA,NA,3.73430340305307,-4.20266881449525,NA,NA
"S60041A",2,"Extremities",1,"Extremities",2,"Extremities",1,"Extremities",0.247767778765164,-4.20266881449525,-0.408342612019639,-3.86746598419918
"S60042A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.157668485076336,-4.20266881449525,-0.551866506385901,-3.86746598419918
"S60049A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.643233745004365,-4.20266881449525,NA,NA
"S60051A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.433282414761612,-4.20266881449525,-0.362393131936514,-3.86746598419918
"S60052A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.176354844206188,-4.20266881449525,-0.523553662358657,-3.86746598419918
"S60059A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-2.07975936029387,-4.20266881449525,NA,NA
"S6010XA",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",1.01280371599362,-4.20266881449525,-0.558285298490527,-3.86746598419918
"S60111A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.995765611616774,-4.20266881449525,NA,NA
"S60112A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.512949754464991,-4.20266881449525,-0.526381255469822,-3.86746598419918
"S60121A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.480769975162609,-4.20266881449525,-0.55828641726319,-3.86746598419918
"S60122A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",1.77474628124589,-4.20266881449525,-0.515599256701049,-3.86746598419918
"S60129A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-1.27478605721176,-4.20266881449525,NA,NA
"S60131A",1,"Extremities",5,"Extremities",1,"Extremities",5,"Extremities",-0.557784734356766,-4.20266881449525,3.19257281498456,-3.86746598419918
"S60132A",4,"Extremities",1,"Extremities",4,"Extremities",1,"Extremities",1.25426807038996,-4.20266881449525,-0.568732898776444,-3.86746598419918
"S60141A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.432144165166305,-4.20266881449525,-0.14786525140478,-3.86746598419918
"S60142A",2,"Extremities",2,"Extremities",2,"Extremities",2,"Extremities",0.318283086813099,-4.20266881449525,-0.068344331260539,-3.86746598419918
"S60151A",5,"Extremities",1,"Extremities",5,"Extremities",1,"Extremities",2.24633737544269,-4.20266881449525,-0.500297891869519,-3.86746598419918
"S60152A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.817646169549522,-4.20266881449525,NA,NA
"S60211A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.131085095913625,-4.20266881449525,-0.289065397483397,-3.86746598419918
"S60212A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.11015796280887,-4.20266881449525,-0.328211515550563,-3.86746598419918
"S60219A",1,"Extremities",5,"Extremities",1,"Extremities",5,"Extremities",-0.533860261250707,-4.20266881449525,1.23792676654119,-3.86746598419918
"S60221A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.12324833269127,-4.20266881449525,-0.308125082759098,-3.86746598419918
"S60222A",2,"Extremities",1,"Extremities",2,"Extremities",1,"Extremities",0.213673059610484,-4.20266881449525,-0.350603104398289,-3.86746598419918
"S60229A",3,"Extremities",1,"Extremities",3,"Extremities",1,"Extremities",0.362537494227704,-4.20266881449525,-0.538395261866889,-3.86746598419918
"S60311A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.0649881673403893,-4.20266881449525,-0.447172731993633,-3.86746598419918
"S60312A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",0.0277201848438007,-4.20266881449525,-0.622940240139934,-3.86746598419918
"S60319A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-3.00042138697375,-4.20266881449525,-0.720008990334672,-3.86746598419918
"S60321A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.726430933011376,-4.20266881449525,-0.515076626449431,-3.86746598419918
"S60322A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.63912680828887,-4.20266881449525,-0.532052043759748,-3.86746598419918
"S60341A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.30683292390914,-4.20266881449525,NA,NA
"S60342A",1,"Extremities",1,"Extremities",NA,NA,1,"Extremities",NA,NA,-0.460145736181518,-3.86746598419918
"S60351A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.726850226970762,-4.20266881449525,-0.526765676675051,-3.86746598419918
"S60352A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.863824015696932,-4.20266881449525,-0.513750692972141,-3.86746598419918
"S60361A",1,"Extremities",1,"Extremities",NA,NA,1,"Extremities",NA,NA,-0.558293179731795,-3.86746598419918
"S60362A",1,"Extremities",1,"Extremities",NA,NA,1,"Extremities",NA,NA,-0.558289823166826,-3.86746598419918
"S60371A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.489498710578271,-4.20266881449525,-0.479252973404306,-3.86746598419918
"S60372A",1,"Extremities",1,"Extremities",1,"Extremities",NA,NA,-0.300044054577498,-4.20266881449525,NA,NA
"S60391A",1,"Extremities",1,"Extremities",1,"Extremities",1,"Extremities",-0.71297850759007,-4.20266881449525,-0.55828534763667,-3.86746598419918
