i10,severity,issbr
S72346C,3,5.0
S72351A,3,5.0
S72351B,3,5.0
S72351C,3,5.0
S72352A,3,5.0
S72352B,3,5.0
S72352C,3,5.0
S72353A,3,5.0
S72353B,3,5.0
S72353C,3,5.0
S72354A,3,5.0
S72354B,3,5.0
S72354C,3,5.0
S72355A,3,5.0
S72355B,3,5.0
S72355C,3,5.0
S72356A,3,5.0
S72356B,3,5.0
S72356C,3,5.0
S72361A,3,5.0
S72361B,3,5.0
S72361C,3,5.0
S72362A,3,5.0
S72362B,3,5.0
S72362C,3,5.0
S72363A,3,5.0
S72363B,3,5.0
S72363C,3,5.0
S72364A,3,5.0
S72364B,3,5.0
S72364C,3,5.0
S72365A,3,5.0
S72365B,3,5.0
S72365C,3,5.0
S72366A,3,5.0
S72366B,3,5.0
S72366C,3,5.0
S72391A,3,5.0
S72391B,3,5.0
S72391C,3,5.0
S72392A,3,5.0
S72392B,3,5.0
S72392C,3,5.0
S72399A,3,5.0
S72399B,3,5.0
S72399C,3,5.0
S72401A,3,5.0
S72401B,3,5.0
S72401C,3,5.0
S72402A,3,5.0
S72402B,3,5.0
S72402C,3,5.0
S72409A,3,5.0
S72409B,3,5.0
S72409C,3,5.0
S72411A,3,5.0
S72411B,3,5.0
S72411C,3,5.0
S72412A,3,5.0
S72412B,3,5.0
S72412C,3,5.0
S72413A,3,5.0
S72413B,3,5.0
S72413C,3,5.0
S72414A,3,5.0
S72414B,3,5.0
S72414C,3,5.0
S72415A,3,5.0
S72415B,3,5.0
S72415C,3,5.0
S72416A,3,5.0
S72416B,3,5.0
S72416C,3,5.0
S72421A,3,5.0
S72421B,3,5.0
S72421C,3,5.0
S72422A,3,5.0
S72422B,3,5.0
S72422C,3,5.0
S72423A,3,5.0
S72423B,3,5.0
S72423C,3,5.0
S72424A,3,5.0
S72424B,3,5.0
S72424C,3,5.0
S72425A,3,5.0
S72425B,3,5.0
S72425C,3,5.0
S72426A,3,5.0
S72426B,3,5.0
S72426C,3,5.0
S72431A,3,5.0
S72431B,3,5.0
S72431C,3,5.0
S72432A,3,5.0
S72432B,3,5.0
S72432C,3,5.0
S72433A,3,5.0
S72433B,3,5.0
S72433C,3,5.0
S72434A,3,5.0
S72434B,3,5.0
S72434C,3,5.0
S72435A,3,5.0
S72435B,3,5.0
S72435C,3,5.0
S72436A,3,5.0
S72436B,3,5.0
S72436C,3,5.0
S72441A,3,5.0
S72441B,3,5.0
S72441C,3,5.0
S72442A,3,5.0
S72442B,3,5.0
S72442C,3,5.0
S72443A,3,5.0
S72443B,3,5.0
S72443C,3,5.0
S72444A,3,5.0
S72444B,3,5.0
S72444C,3,5.0
S72445A,3,5.0
S72445B,3,5.0
S72445C,3,5.0
S72446A,3,5.0
S72446B,3,5.0
S72446C,3,5.0
S72451A,3,5.0
S72451B,3,5.0
S72451C,3,5.0
S72452A,3,5.0
S72452B,3,5.0
S72452C,3,5.0
S72453A,3,5.0
S72453B,3,5.0
S72453C,3,5.0
S72454A,3,5.0
S72454B,3,5.0
S72454C,3,5.0
S72455A,3,5.0
S72455B,3,5.0
S72455C,3,5.0
S72456A,3,5.0
S72456B,3,5.0
S72456C,3,5.0
S72461A,3,5.0
S72461B,3,5.0
S72461C,3,5.0
S72462A,3,5.0
S72462B,3,5.0
S72462C,3,5.0
S72463A,3,5.0
S72463B,3,5.0
S72463C,3,5.0
S72464A,3,5.0
S72464B,3,5.0
S72464C,3,5.0
S72465A,3,5.0
S72465B,3,5.0
S72465C,3,5.0
S72466A,3,5.0
S72466B,3,5.0
S72466C,3,5.0
S72471A,3,5.0
S72472A,3,5.0
S72479A,3,5.0
S72491A,3,5.0
S72491B,3,5.0
S72491C,3,5.0
S72492A,3,5.0
S72492B,3,5.0
S72492C,3,5.0
S72499A,3,5.0
S72499B,3,5.0
S72499C,3,5.0
S728X1A,3,5.0
S728X1B,3,5.0
S728X1C,3,5.0
S728X2A,3,5.0
S728X2B,3,5.0
S728X2C,3,5.0
S728X9A,3,5.0
S728X9B,3,5.0
S728X9C,3,5.0
S7290XA,3,5.0
S7290XB,3,5.0
S7290XC,3,5.0
S7291XA,3,5.0
S7291XB,3,5.0
S7291XC,3,5.0
S7292XA,3,5.0
S7292XB,3,5.0
S7292XC,3,5.0
S73001A,2,5.0
S73002A,2,5.0
S73003A,2,5.0
S73004A,2,5.0
S73005A,2,5.0
S73006A,2,5.0
S73011A,2,5.0
S73012A,2,5.0
S73013A,2,5.0
S73014A,2,5.0
S73015A,2,5.0
S73016A,2,5.0
S73021A,2,5.0
S73022A,2,5.0
S73023A,2,5.0
S73024A,2,5.0
S73025A,2,5.0
S73026A,2,5.0
S73031A,2,5.0
S73032A,2,5.0
S73033A,2,5.0
S73034A,2,5.0
S73035A,2,5.0
S73036A,2,5.0
S73041A,2,5.0
S73042A,2,5.0
S73043A,2,5.0
S73044A,2,5.0
S73045A,2,5.0
S73046A,2,5.0
S73101A,1,5.0
S73102A,1,5.0
S73109A,1,5.0
S73111A,1,5.0
S73112A,1,5.0
S73119A,1,5.0
S73121A,1,5.0
S73122A,1,5.0
S73129A,1,5.0
S73191A,2,5.0
S73192A,2,5.0
S73199A,2,5.0
S7400XA,2,5.0
S7401XA,2,5.0
S7402XA,2,5.0
S7410XA,2,5.0
S7411XA,2,5.0
S7412XA,2,5.0
S7420XA,2,5.0
S7421XA,2,5.0
S7422XA,2,5.0
S748X1A,2,5.0
S748X2A,2,5.0
S748X9A,2,5.0
S7490XA,2,5.0
S7491XA,2,5.0
S7492XA,2,5.0
S75001A,3,5.0
S75002A,3,5.0
S75009A,3,5.0
S75011A,3,5.0
S75012A,3,5.0
S75019A,3,5.0
S75021A,3,5.0
S75022A,3,5.0
S75029A,3,5.0
S75091A,3,5.0
S75092A,3,5.0
S75099A,3,5.0
S75101A,2,5.0
S75102A,2,5.0
S75109A,2,5.0
S75111A,2,5.0
S75112A,2,5.0
S75119A,2,5.0
S75121A,2,5.0
S75122A,2,5.0
S75129A,2,5.0
S75191A,2,5.0
S75192A,2,5.0
S75199A,2,5.0
S75201A,1,5.0
S75202A,1,5.0
S75209A,1,5.0
S75211A,1,5.0
S75212A,1,5.0
S75219A,1,5.0
S75221A,1,5.0
S75222A,1,5.0
S75229A,1,5.0
S75291A,1,5.0
S75292A,1,5.0
S75299A,1,5.0
S75801A,1,5.0
S75802A,1,5.0
S75809A,1,5.0
S75811A,1,5.0
S75812A,1,5.0
S75819A,1,5.0
S75891A,1,5.0
S75892A,1,5.0
S75899A,1,5.0
S75901A,1,5.0
S75902A,1,5.0
S75909A,1,5.0
S75911A,1,5.0
S75912A,1,5.0
S75919A,1,5.0
S75991A,1,5.0
S75992A,1,5.0
S75999A,1,5.0
S76001A,1,5.0
S76002A,1,5.0
S76009A,1,5.0
S76011A,2,5.0
S76012A,2,5.0
S76019A,2,5.0
S76021A,2,5.0
S76022A,2,5.0
S76029A,2,5.0
S76091A,1,5.0
S76092A,1,5.0
S76099A,1,5.0
S76101A,1,5.0
S76102A,1,5.0
S76109A,1,5.0
S76111A,2,5.0
S76112A,2,5.0
S76119A,2,5.0
S76121A,2,5.0
S76122A,2,5.0
S76129A,2,5.0
S76191A,1,5.0
S76192A,1,5.0
S76199A,1,5.0
S76201A,1,5.0
S76202A,1,5.0
S76209A,1,5.0
S76211A,2,5.0
S76212A,2,5.0
S76219A,2,5.0
S76221A,2,5.0
S76222A,2,5.0
S76229A,2,5.0
S76291A,1,5.0
S76292A,1,5.0
S76299A,1,5.0
S76301A,1,5.0
S76302A,1,5.0
S76309A,1,5.0
S76311A,2,5.0
S76312A,2,5.0
S76319A,2,5.0
S76321A,2,5.0
S76322A,2,5.0
S76329A,2,5.0
S76391A,1,5.0
S76392A,1,5.0
S76399A,1,5.0
S76801A,1,5.0
S76802A,1,5.0
S76809A,1,5.0
S76811A,2,5.0
S76812A,2,5.0
S76819A,2,5.0
S76821A,2,5.0
S76822A,2,5.0
S76829A,2,5.0
S76891A,1,5.0
S76892A,1,5.0
S76899A,1,5.0
S76901A,1,5.0
S76902A,1,5.0
S76909A,1,5.0
S76911A,1,5.0
S76912A,1,5.0
S76919A,1,5.0
S76921A,2,5.0
S76922A,2,5.0
S76929A,2,5.0
S76991A,1,5.0
S76992A,1,5.0
S76999A,1,5.0
S7700XA,3,5.0
S7701XA,3,5.0
S7702XA,3,5.0
S7710XA,4,5.0
S7711XA,4,5.0
S7712XA,4,5.0
S7720XA,2,5.0
S7720XA,6,5.0
S7721XA,2,5.0
S7722XA,2,5.0
S78011A,4,5.0
S78012A,4,5.0
S78019A,4,5.0
S78021A,4,5.0
S78022A,4,5.0
S78029A,4,5.0
S78111A,4,5.0
S78112A,4,5.0
S78119A,4,5.0
S78121A,4,5.0
S78122A,4,5.0
S78129A,4,5.0
S78911A,3,5.0
S78912A,3,5.0
S78919A,4,5.0
S78921A,3,5.0
S78922A,3,5.0
S78929A,4,5.0
S79001A,3,5.0
S79002A,3,5.0
S79009A,3,5.0
S79011A,3,5.0
S79012A,3,5.0
S79019A,3,5.0
S79091A,3,5.0
S79092A,3,5.0
S79099A,3,5.0
S79101A,3,5.0
S79102A,3,5.0
S79109A,3,5.0
S79111A,3,5.0
S79112A,3,5.0
S79119A,3,5.0
S79121A,3,5.0
S79122A,3,5.0
S79129A,3,5.0
S79131A,3,5.0
S79132A,3,5.0
S79139A,3,5.0
S79141A,3,5.0
S79142A,3,5.0
S79149A,3,5.0
S79191A,3,5.0
S79192A,3,5.0
S79199A,3,5.0
S79811A,1,5.0
S79812A,1,5.0
S79819A,1,5.0
S79821A,1,5.0
S79822A,1,5.0
S79829A,1,5.0
S79911A,1,5.0
S79912A,1,5.0
S79919A,1,5.0
S79921A,1,5.0
S79922A,1,5.0
S79929A,1,5.0
S8000XA,1,6.0
S8001XA,1,6.0
S8002XA,1,6.0
S8010XA,1,6.0
S8011XA,1,6.0
S8012XA,1,6.0
S80211A,1,6.0
S80212A,1,6.0
S80219A,1,6.0
S80221A,1,6.0
S80222A,1,6.0
S80229A,1,6.0
S80241A,1,6.0
S80242A,1,6.0
S80249A,1,6.0
S80251A,1,6.0
S80252A,1,6.0
S80259A,1,6.0
S80261A,1,6.0
S80262A,1,6.0
S80269A,1,6.0
S80271A,1,6.0
S80272A,1,6.0
S80279A,1,6.0
S80811A,1,6.0
S80812A,1,6.0
S80819A,1,6.0
S80821A,1,6.0
S80822A,1,6.0
S80829A,1,6.0
S80841A,1,6.0
S80842A,1,6.0
S80849A,1,6.0
S80851A,1,6.0
S80852A,1,6.0
S80859A,1,6.0
S80861A,1,6.0
S80862A,1,6.0
S80869A,1,6.0
S80871A,1,6.0
S80872A,1,6.0
S80879A,1,6.0
S80911A,1,6.0
S80912A,1,6.0
S80919A,1,6.0
S80921A,1,6.0
S80922A,1,6.0
S80929A,1,6.0
S81001A,1,5.0
S81002A,1,5.0
S81009A,1,5.0
S81011A,1,5.0
S81012A,1,5.0
S81019A,1,5.0
S81021A,2,5.0
S81022A,2,5.0
S81029A,2,5.0
S81031A,1,5.0
S81032A,1,5.0
S81039A,1,5.0
S81041A,2,5.0
S81042A,2,5.0
S81049A,2,5.0
S81051A,1,5.0
S81052A,1,5.0
S81059A,1,5.0
S81801A,1,5.0
S81802A,1,5.0
S81809A,1,5.0
S81811A,1,5.0
S81812A,1,5.0
S81819A,1,5.0
S81821A,2,5.0
S81822A,2,5.0
S81829A,2,5.0
S81831A,1,5.0
S81832A,1,5.0
S81839A,1,5.0
S81841A,2,5.0
S81842A,2,5.0
S81849A,2,5.0
S81851A,1,5.0
S81852A,1,5.0
S81859A,1,5.0
S82001A,2,5.0
S82001B,2,5.0
S82001C,2,5.0
S82002A,2,5.0
S82002B,2,5.0
S82002C,2,5.0
S82009A,2,5.0
S82009B,2,5.0
S82009C,2,5.0
S82011A,2,5.0
S82011B,2,5.0
S82011C,2,5.0
S82012A,2,5.0
S82012B,2,5.0
S82012C,2,5.0
S82013A,2,5.0
S82013B,2,5.0
S82013C,2,5.0
S82014A,2,5.0
S82014B,2,5.0
S82014C,2,5.0
S82015A,2,5.0
S82015B,2,5.0
S82015C,2,5.0
S82016A,2,5.0
S82016B,2,5.0
S82016C,2,5.0
S82021A,2,5.0
S82021B,2,5.0
S82021C,2,5.0
S82022A,2,5.0
S82022B,2,5.0
S82022C,2,5.0
S82023A,2,5.0
S82023B,2,5.0
S82023C,2,5.0
S82024A,2,5.0
S82024B,2,5.0
S82024C,2,5.0
S82025A,2,5.0
S82025B,2,5.0
S82025C,2,5.0
S82026A,2,5.0
S82026B,2,5.0
S82026C,2,5.0
S82031A,2,5.0
S82031B,2,5.0
S82031C,2,5.0
S82032A,2,5.0
S82032B,2,5.0
S82032C,2,5.0
S82033A,2,5.0
S82033B,2,5.0
S82033C,2,5.0
S82034A,2,5.0
S82034B,2,5.0
S82034C,2,5.0
S82035A,2,5.0
S82035B,2,5.0
S82035C,2,5.0
S82036A,2,5.0
S82036B,2,5.0
S82036C,2,5.0
S82041A,2,5.0
S82041B,2,5.0
S82041C,2,5.0
S82042A,2,5.0
S82042B,2,5.0
S82042C,2,5.0
S82043A,2,5.0
S82043B,2,5.0
S82043C,2,5.0
S82044A,2,5.0
S82044B,2,5.0
S82044C,2,5.0
S82045A,2,5.0
S82045B,2,5.0
S82045C,2,5.0
S82046A,2,5.0
S82046B,2,5.0
S82046C,2,5.0
S82091A,2,5.0
S82091B,2,5.0
S82091C,2,5.0
S82092A,2,5.0
S82092B,2,5.0
S82092C,2,5.0
S82099A,2,5.0
S82099B,2,5.0
S82099C,2,5.0
S82101A,2,5.0
S82101B,3,5.0
S82101C,3,5.0
S82102A,2,5.0
S82102B,3,5.0
S82102C,3,5.0
S82109A,2,5.0
S82109B,3,5.0
S82109C,3,5.0
S82111A,2,5.0
S82111B,3,5.0
S82111C,3,5.0
S82112A,2,5.0
S82112B,3,5.0
S82112C,3,5.0
S82113A,2,5.0
S82113B,3,5.0
S82113C,3,5.0
S82114A,2,5.0
S82114B,3,5.0
S82114C,3,5.0
S82115A,2,5.0
S82115B,3,5.0
S82115C,3,5.0
S82116A,2,5.0
S82116B,3,5.0
S82116C,3,5.0
S82121A,2,5.0
S82121B,3,5.0
S82121C,3,5.0
S82122A,2,5.0
S82122B,3,5.0
S82122C,3,5.0
S82123A,2,5.0
S82123B,3,5.0
S82123C,3,5.0
S82124A,2,5.0
S82124B,3,5.0
S82124C,3,5.0
S82125A,2,5.0
S82125B,3,5.0
S82125C,3,5.0
S82126A,2,5.0
S82126B,3,5.0
S82126C,3,5.0
S82131A,2,5.0
S82131B,3,5.0
S82131C,3,5.0
S82132A,2,5.0
S82132B,3,5.0
S82132C,3,5.0
S82133A,2,5.0
S82133B,3,5.0
S82133C,3,5.0
S82134A,2,5.0
S82134B,3,5.0
S82134C,3,5.0
S82135A,2,5.0
S82135B,3,5.0
S82135C,3,5.0
S82136A,2,5.0
S82136B,3,5.0
S82136C,3,5.0
S82141A,2,5.0
S82141B,3,5.0
S82141C,3,5.0
S82142A,2,5.0
S82142B,3,5.0
S82142C,3,5.0
S82143A,2,5.0
S82143B,3,5.0
S82143C,3,5.0
S82144A,2,5.0
S82144B,3,5.0
S82144C,3,5.0
S82145A,2,5.0
S82145B,3,5.0
S82145C,3,5.0
S82146A,2,5.0
S82146B,3,5.0
S82146C,3,5.0
S82151A,2,5.0
S82151B,3,5.0
S82151C,3,5.0
S82152A,2,5.0
S82152B,3,5.0
S82152C,3,5.0
S82153A,2,5.0
S82153B,3,5.0
S82153C,3,5.0
S82154A,2,5.0
S82154B,3,5.0
S82154C,3,5.0
S82155A,2,5.0
S82155B,3,5.0
S82155C,3,5.0
S82156A,2,5.0
S82156B,3,5.0
S82156C,3,5.0
S82161A,2,5.0
S82162A,2,5.0
S82169A,2,5.0
S82191A,2,5.0
S82191B,3,5.0
S82191C,3,5.0
S82192A,2,5.0
S82192B,3,5.0
S82192C,3,5.0
S82199A,2,5.0
S82199B,3,5.0
S82199C,3,5.0
S82201A,2,5.0
S82201B,3,5.0
S82201B,2,5.0
S82201C,3,5.0
S82201C,2,5.0
S82202A,2,5.0
S82202B,3,5.0
S82202B,2,5.0
S82202C,3,5.0
S82202C,2,5.0
S82209A,2,5.0
S82209B,3,5.0
S82209B,2,5.0
S82209C,3,5.0
S82209C,2,5.0
S82221A,2,5.0
S82221B,3,5.0
S82221C,3,5.0
S82222A,2,5.0
S82222B,3,5.0
S82222C,3,5.0
S82223A,2,5.0
S82223B,3,5.0
S82223C,3,5.0
S82224A,2,5.0
S82224B,3,5.0
S82224C,3,5.0
S82225A,2,5.0
S82225B,3,5.0
S82225C,3,5.0
S82226A,2,5.0
S82226B,3,5.0
S82226C,3,5.0
S82231A,2,5.0
S82231B,3,5.0
S82231C,3,5.0
S82232A,2,5.0
S82232B,3,5.0
S82232C,3,5.0
S82233A,2,5.0
S82233B,3,5.0
S82233C,3,5.0
S82234A,2,5.0
S82234B,3,5.0
S82234C,3,5.0
S82235A,2,5.0
S82235B,3,5.0
S82235C,3,5.0
S82236A,2,5.0
S82236B,3,5.0
S82236C,3,5.0
S82241A,2,5.0
S82241B,3,5.0
S82241C,3,5.0
S82242A,2,5.0
S82242B,3,5.0
S82242C,3,5.0
S82243A,2,5.0
S82243B,3,5.0
S82243C,3,5.0
S82244A,2,5.0
S82244B,3,5.0
S82244C,3,5.0
S82245A,2,5.0
S82245B,3,5.0
S82245C,3,5.0
S82246A,2,5.0
S82246B,3,5.0
S82246C,3,5.0
S82251A,2,5.0
S82251B,3,5.0
S82251C,3,5.0
S82252A,2,5.0
S82252B,3,5.0
S82252C,3,5.0
S82253A,2,5.0
S82253B,3,5.0
S82253C,3,5.0
S82254A,2,5.0
S82254B,3,5.0
S82254C,3,5.0
S82255A,2,5.0
S82255B,3,5.0
S82255C,3,5.0
S82256A,2,5.0
S82256B,3,5.0
S82256C,3,5.0
S82261A,2,5.0
S82261B,3,5.0
S82261C,3,5.0
S82262A,2,5.0
S82262B,3,5.0
S82262C,3,5.0
S82263A,2,5.0
S82263B,3,5.0
S82263C,3,5.0
S82264A,2,5.0
S82264B,3,5.0
S82264C,3,5.0
S82265A,2,5.0
S82265B,3,5.0
S82265C,3,5.0
S82266A,2,5.0
S82266B,3,5.0
S82266C,3,5.0
S82291A,2,5.0
S82291B,3,5.0
S82291C,3,5.0
S82292A,2,5.0
S82292B,3,5.0
S82292C,3,5.0
S82299A,2,5.0
S82299B,3,5.0
S82299C,3,5.0
S82301A,2,5.0
S82301B,3,5.0
S82301C,3,5.0
S82302A,2,5.0
S82302B,3,5.0
S82302C,3,5.0
S82309A,2,5.0
S82309B,3,5.0
S82309C,3,5.0
S82311A,2,5.0
S82312A,2,5.0
S82319A,2,5.0
S82391A,2,5.0
S82391B,3,5.0
S82391C,3,5.0
S82392A,2,5.0
S82392B,3,5.0
S82392C,3,5.0
S82399A,2,5.0
S82399B,3,5.0
S82399C,3,5.0
S82401A,2,5.0
S82401B,2,5.0
S82401C,2,5.0
S82402A,2,5.0
S82402B,2,5.0
S82402C,2,5.0
S82409A,2,5.0
S82409B,2,5.0
S82409C,2,5.0
S82421A,2,5.0
S82421B,2,5.0
S82421C,2,5.0
S82422A,2,5.0
S82422B,2,5.0
S82422C,2,5.0
S82423A,2,5.0
S82423B,2,5.0
S82423C,2,5.0
S82424A,2,5.0
S82424B,2,5.0
S82424C,2,5.0
S82425A,2,5.0
S82425B,2,5.0
S82425C,2,5.0
S82426A,2,5.0
S82426B,2,5.0
S82426C,2,5.0
S82431A,2,5.0
S82431B,2,5.0
S82431C,2,5.0
S82432A,2,5.0
S82432B,2,5.0
S82432C,2,5.0
S82433A,2,5.0
S82433B,2,5.0
S82433C,2,5.0
S82434A,2,5.0
S82434B,2,5.0
S82434C,2,5.0
S82435A,2,5.0
S82435B,2,5.0
S82435C,2,5.0
S82436A,2,5.0
S82436B,2,5.0
S82436C,2,5.0
S82441A,2,5.0
S82441B,2,5.0
S82441C,2,5.0
S82442A,2,5.0
S82442B,2,5.0
S82442C,2,5.0
S82443A,2,5.0
S82443B,2,5.0
S82443C,2,5.0
S82444A,2,5.0
S82444B,2,5.0
S82444C,2,5.0
S82445A,2,5.0
S82445B,2,5.0
S82445C,2,5.0
S82446A,2,5.0
S82446B,2,5.0
S82446C,2,5.0
S82451A,2,5.0
S82451B,2,5.0
S82451C,2,5.0
S82452A,2,5.0
S82452B,2,5.0
S82452C,2,5.0
S82453A,2,5.0
S82453B,2,5.0
S82453C,2,5.0
S82454A,2,5.0
S82454B,2,5.0
S82454C,2,5.0
S82455A,2,5.0
S82455B,2,5.0
S82455C,2,5.0
S82456A,2,5.0
S82456B,2,5.0
S82456C,2,5.0
S82461A,2,5.0
S82461B,2,5.0
S82461C,2,5.0
S82462A,2,5.0
S82462B,2,5.0
S82462C,2,5.0
S82463A,2,5.0
S82463B,2,5.0
S82463C,2,5.0
S82464A,2,5.0
S82464B,2,5.0
S82464C,2,5.0
S82465A,2,5.0
S82465B,2,5.0
S82465C,2,5.0
S82466A,2,5.0
S82466B,2,5.0
S82466C,2,5.0
S82491A,2,5.0
S82491B,2,5.0
S82491C,2,5.0
S82492A,2,5.0
S82492B,2,5.0
S82492C,2,5.0
S82499A,2,5.0
S82499B,2,5.0
S82499C,2,5.0
S8251XA,2,5.0
S8251XB,2,5.0
S8251XC,2,5.0
S8252XA,2,5.0
S8252XB,2,5.0
S8252XC,2,5.0
S8253XA,2,5.0
S8253XB,2,5.0
S8253XC,2,5.0
S8254XA,2,5.0
S8254XB,2,5.0
S8254XC,2,5.0
S8255XA,2,5.0
S8255XB,2,5.0
S8255XC,2,5.0
S8256XA,2,5.0
S8256XB,2,5.0
S8256XC,2,5.0
S8261XA,2,5.0
S8261XB,2,5.0
S8261XC,2,5.0
S8262XA,2,5.0
S8262XB,2,5.0
S8262XC,2,5.0
S8263XA,2,5.0
S8263XB,2,5.0
S8263XC,2,5.0
S8264XA,2,5.0
S8264XB,2,5.0
S8264XC,2,5.0
S8265XA,2,5.0
S8265XB,2,5.0
S8265XC,2,5.0
S8266XA,2,5.0
S8266XB,2,5.0
S8266XC,2,5.0
S82811A,2,5.0
S82812A,2,5.0
S82819A,2,5.0
S82821A,2,5.0
S82822A,2,5.0
S82829A,2,5.0
S82831A,2,5.0
S82831B,2,5.0
S82831C,2,5.0
S82832A,2,5.0
S82832B,2,5.0
S82832C,2,5.0
S82839A,2,5.0
S82839B,2,5.0
S82839C,2,5.0
S82841A,2,5.0
S82841B,3,5.0
S82841C,3,5.0
S82842A,2,5.0
S82842B,3,5.0
S82842C,3,5.0
S82843A,2,5.0
S82843B,3,5.0
S82843C,3,5.0
S82844A,2,5.0
S82844B,3,5.0
S82844C,3,5.0
S82845A,2,5.0
S82845B,3,5.0
S82845C,3,5.0
S82846A,2,5.0
S82846B,3,5.0
S82846C,3,5.0
S82851A,2,5.0
S82851B,2,5.0
S82851C,2,5.0
S82852A,2,5.0
S82852B,2,5.0
S82852C,2,5.0
S82853A,2,5.0
S82853B,2,5.0
S82853C,2,5.0
S82854A,2,5.0
S82854B,2,5.0
S82854C,2,5.0
S82855A,2,5.0
S82855B,2,5.0
S82855C,2,5.0
S82856A,2,5.0
S82856B,2,5.0
S82856C,2,5.0
S82861A,2,5.0
S82861B,2,5.0
S82861C,2,5.0
S82862A,2,5.0
S82862B,2,5.0
S82862C,2,5.0
S82863A,2,5.0
S82863B,2,5.0
S82863C,2,5.0
S82864A,2,5.0
S82864B,2,5.0
S82864C,2,5.0
S82865A,2,5.0
S82865B,2,5.0
S82865C,2,5.0
S82866A,2,5.0
S82866B,2,5.0
S82866C,2,5.0
S82871A,2,5.0
S82871B,2,5.0
S82871C,2,5.0
S82872A,2,5.0
S82872B,2,5.0
S82872C,2,5.0
S82873A,2,5.0
S82873B,2,5.0
S82873C,2,5.0
S82874A,2,5.0
S82874B,2,5.0
S82874C,2,5.0
S82875A,2,5.0
S82875B,2,5.0
S82875C,2,5.0
S82876A,2,5.0
S82876B,2,5.0
S82876C,2,5.0
S82891A,2,5.0
S82891B,3,5.0
S82891C,3,5.0
S82892A,2,5.0
S82892B,3,5.0
S82892C,3,5.0
S82899A,2,5.0
S82899B,3,5.0
S82899C,3,5.0
S8290XA,2,5.0
S8290XB,2,5.0
S8290XC,2,5.0
S8291XA,2,5.0
S8291XB,2,5.0
S8291XC,2,5.0
S8292XA,2,5.0
S8292XB,2,5.0
S8292XC,2,5.0
S83001A,2,5.0
S83002A,2,5.0
S83003A,2,5.0
S83004A,2,5.0
S83005A,2,5.0
S83006A,2,5.0
S83011A,2,5.0
S83012A,2,5.0
S83013A,2,5.0
S83014A,2,5.0
S83015A,2,5.0
S83016A,2,5.0
S83091A,2,5.0
S83092A,2,5.0
S83093A,2,5.0
S83094A,2,5.0
S83095A,2,5.0
S83096A,2,5.0
S83101A,2,5.0
S83102A,2,5.0
S83103A,2,5.0
S83104A,2,5.0
S83105A,2,5.0
S83106A,2,5.0
S83111A,2,5.0
S83112A,2,5.0
S83113A,2,5.0
S83114A,2,5.0
S83115A,2,5.0
S83116A,2,5.0
S83121A,2,5.0
S83122A,2,5.0
S83123A,2,5.0
S83124A,2,5.0
S83125A,2,5.0
S83126A,2,5.0
S83131A,2,5.0
S83132A,2,5.0
S83133A,2,5.0
S83134A,2,5.0
S83135A,2,5.0
S83136A,2,5.0
S83141A,2,5.0
S83142A,2,5.0
S83143A,2,5.0
S83144A,2,5.0
S83145A,2,5.0
S83146A,2,5.0
S83191A,2,5.0
S83192A,2,5.0
S83193A,2,5.0
S83194A,2,5.0
S83195A,2,5.0
S83196A,2,5.0
S83200A,2,5.0
S83201A,2,5.0
S83202A,2,5.0
S83203A,2,5.0
S83204A,2,5.0
S83205A,2,5.0
S83206A,2,5.0
S83207A,2,5.0
S83209A,2,5.0
S83211A,2,5.0
S83212A,2,5.0
S83219A,2,5.0
S83221A,2,5.0
S83222A,2,5.0
S83229A,2,5.0
S83231A,2,5.0
S83232A,2,5.0
S83239A,2,5.0
S83241A,2,5.0
S83242A,2,5.0
S83249A,2,5.0
S83251A,2,5.0
S83252A,2,5.0
S83259A,2,5.0
S83261A,2,5.0
S83262A,2,5.0
S83269A,2,5.0
S83271A,2,5.0
S83272A,2,5.0
S83279A,2,5.0
S83281A,2,5.0
S83282A,2,5.0
S83289A,2,5.0
S8330XA,2,5.0
S8331XA,2,5.0
S8332XA,2,5.0
S83401A,2,5.0
S83402A,2,5.0
S83409A,2,5.0
S83411A,2,5.0
S83412A,2,5.0
S83419A,2,5.0
S83421A,2,5.0
S83422A,2,5.0
S83429A,2,5.0
S83501A,2,5.0
S83502A,2,5.0
S83509A,2,5.0
S83511A,2,5.0
S83512A,2,5.0
S83519A,2,5.0
S83521A,2,5.0
S83522A,2,5.0
S83529A,2,5.0
S8360XA,2,5.0
S8361XA,2,5.0
S8362XA,2,5.0
S838X1A,2,5.0
S838X2A,2,5.0
S838X9A,2,5.0
S8390XA,2,5.0
S8391XA,2,5.0
S8392XA,2,5.0
S8400XA,2,5.0
S8401XA,2,5.0
S8402XA,2,5.0
S8410XA,2,5.0
S8411XA,2,5.0
S8412XA,2,5.0
S8420XA,2,5.0
S8421XA,2,5.0
S8422XA,2,5.0
S84801A,2,5.0
S84802A,2,5.0
S84809A,2,5.0
S8490XA,2,5.0
S8491XA,2,5.0
S8492XA,2,5.0
S85001A,2,5.0
S85002A,2,5.0
S85009A,2,5.0
S85011A,2,5.0
S85012A,2,5.0
S85019A,2,5.0
S85091A,2,5.0
S85092A,2,5.0
S85099A,2,5.0
S85101A,1,5.0
S85102A,1,5.0
S85109A,1,5.0
S85111A,1,5.0
S85112A,1,5.0
S85119A,1,5.0
S85121A,1,5.0
S85122A,1,5.0
