icdbase,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S59.8,Extremities,-0.4059557109209053,-4.2736704084674155,795,1,Extremities,-1.2949757761281093,-3.9084784086638207,29,1,1,1,Extremities,Extremities
S59.9,Extremities,1.1965030475182081,-4.2736704084674155,157,4,Extremities,-1.3594223575562463,-3.9084784086638207,136,1,4,1,Extremities,Extremities
S60.0,Extremities,0.06482687579162098,-4.2736704084674155,1578,1,Extremities,-0.7727097221272745,-3.9084784086638207,196,1,1,1,Extremities,Extremities
S60.1,Extremities,0.7611962946799519,-4.2736704084674155,121,4,Extremities,0.8588127127852192,-3.9084784086638207,17,5,4,5,Extremities,Extremities
S60.2,Extremities,0.1838669337829432,-4.2736704084674155,9279,1,Extremities,-0.5909284738749794,-3.9084784086638207,1525,1,1,1,Extremities,Extremities
S60.3,Extremities,0.0830233573521736,-4.2736704084674155,1040,1,Extremities,-1.3154338778815369,-3.9084784086638207,136,1,1,1,Extremities,Extremities
S60.4,Extremities,0.12872486349514148,-4.2736704084674155,3436,1,Extremities,-0.761643213188631,-3.9084784086638207,502,1,1,1,Extremities,Extremities
S60.5,Extremities,-0.060543689486422324,-4.2736704084674155,23009,1,Extremities,-0.6263823905934126,-3.9084784086638207,2280,1,1,1,Extremities,Extremities
S60.8,Extremities,0.007923916645739663,-4.2736704084674155,5687,1,Extremities,-0.6250496532286384,-3.9084784086638207,791,1,1,1,Extremities,Extremities
S60.9,Extremities,-0.2273650592264264,-4.2736704084674155,139,1,Extremities,-0.35974951406063527,-3.9084784086638207,87,1,1,1,Extremities,Extremities
S61.0,Extremities,-0.06596513543606809,-4.2736704084674155,3200,1,Extremities,-0.8992011454482292,-3.9084784086638207,768,1,1,1,Extremities,Extremities
S61.1,Extremities,-0.9852401804543295,-4.2736704084674155,451,1,Extremities,-1.1280586792814042,-3.9084784086638207,47,1,1,1,Extremities,Extremities
S61.2,Extremities,-0.2083534605147333,-4.2736704084674155,9895,1,Extremities,-0.532226516287169,-3.9084784086638207,2500,1,1,1,Extremities,Extremities
S61.3,Extremities,-0.37280250977756435,-4.2736704084674155,1581,1,Extremities,-0.9756579009784594,-3.9084784086638207,184,1,1,1,Extremities,Extremities
S61.4,Extremities,0.03661652438608839,-4.2736704084674155,16681,1,Extremities,-0.2900000107587637,-3.9084784086638207,4050,1,1,1,Extremities,Extremities
S61.5,Extremities,0.18302074690711032,-4.2736704084674155,6124,1,Extremities,-0.43487138373041595,-3.9084784086638207,2613,1,1,1,Extremities,Extremities
S61.S,Extremities,-0.6641179938317852,-4.2736704084674155,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.0,Extremities,-0.7106696235913108,-4.2736704084674155,3103,1,Extremities,-0.40340037353229985,-3.9084784086638207,552,1,1,1,Extremities,Extremities
S62.1,Extremities,-0.43147085860538914,-4.2736704084674155,4466,1,Extremities,0.03728456792007482,-3.9084784086638207,983,2,1,2,Extremities,Extremities
S62.2,Extremities,-0.5438653423477754,-4.2736704084674155,2779,1,Extremities,-0.7507092387917316,-3.9084784086638207,496,1,1,1,Extremities,Extremities
S62.3,Extremities,-0.36433648621647235,-4.2736704084674155,12307,1,Extremities,-0.530151045618075,-3.9084784086638207,2544,1,1,1,Extremities,Extremities
S62.5,Extremities,-0.4226534739810858,-4.2736704084674155,4141,1,Extremities,-0.7479022871950436,-3.9084784086638207,770,1,1,1,Extremities,Extremities
S62.6,Extremities,-0.48044571493949706,-4.2736704084674155,14662,1,Extremities,-0.6043416752468673,-3.9084784086638207,2578,1,1,1,Extremities,Extremities
S62.9,Extremities,1.2097780441176869,-4.2736704084674155,682,4,Extremities,0.20189550109162926,-3.9084784086638207,146,3,4,3,Extremities,Extremities
S63.0,Extremities,-0.19924939786632315,-4.2736704084674155,3587,1,Extremities,-1.3808893651043372,-3.9084784086638207,342,1,1,1,Extremities,Extremities
S63.1,Extremities,-1.155823687499718,-4.2736704084674155,878,1,Extremities,-1.3106874003133362,-3.9084784086638207,96,1,1,1,Extremities,Extremities
S63.2,Extremities,-0.32998731946515125,-4.2736704084674155,2482,1,Extremities,-0.7120549468558208,-3.9084784086638207,394,1,1,1,Extremities,Extremities
S63.3,Extremities,-1.2479307337677865,-4.2736704084674155,173,1,Extremities,-1.0888204232697278,-3.9084784086638207,32,1,1,1,Extremities,Extremities
S63.4,Extremities,0.38425544421852126,-4.2736704084674155,151,2,Extremities,-0.7829694710515284,-3.9084784086638207,17,1,2,1,Extremities,Extremities
S63.5,Extremities,-0.902580861132663,-4.2736704084674155,1287,1,Extremities,-0.45026849426702115,-3.9084784086638207,438,1,1,1,Extremities,Extremities
S63.6,Extremities,-0.7130314463779027,-4.2736704084674155,738,1,Extremities,-1.0800607025050162,-3.9084784086638207,211,1,1,1,Extremities,Extremities
S63.8,Extremities,-0.36949370062168413,-4.2736704084674155,223,1,Extremities,-1.0732557529643598,-3.9084784086638207,44,1,1,1,Extremities,Extremities
S63.9,Extremities,-1.1074813867096887,-4.2736704084674155,143,1,Extremities,-0.3624145219903535,-3.9084784086638207,71,1,1,1,Extremities,Extremities
S64.0,Extremities,-0.45574196382836724,-4.2736704084674155,1094,1,Extremities,-0.6260971855300458,-3.9084784086638207,245,1,1,1,Extremities,Extremities
S64.1,Extremities,-0.8045807286339424,-4.2736704084674155,739,1,Extremities,-0.8328428320716118,-3.9084784086638207,223,1,1,1,Extremities,Extremities
S64.2,Extremities,-0.38143889874830156,-4.2736704084674155,685,1,Extremities,-1.1755241175415407,-3.9084784086638207,159,1,1,1,Extremities,Extremities
S64.3,Extremities,-0.6668367756449314,-4.2736704084674155,364,1,Extremities,-0.6052843998846598,-3.9084784086638207,72,1,1,1,Extremities,Extremities
S64.4,Extremities,-0.7396910362994865,-4.2736704084674155,1651,1,Extremities,-0.6494352116822232,-3.9084784086638207,271,1,1,1,Extremities,Extremities
S64.8,Extremities,-0.7214252922144642,-4.2736704084674155,65,1,Extremities,-0.7352046639526932,-3.9084784086638207,9,1,1,1,Extremities,Extremities
S64.9,Extremities,-1.0373608297484316,-4.2736704084674155,38,1,Extremities,-1.206569711909443,-3.9084784086638207,12,1,1,1,Extremities,Extremities
S65.0,Extremities,-0.6699015897716207,-4.2736704084674155,856,1,Extremities,-0.7200076520260822,-3.9084784086638207,177,1,1,1,Extremities,Extremities
S65.1,Extremities,-0.7075810440243601,-4.2736704084674155,815,1,Extremities,0.6455798172144547,-3.9084784086638207,171,4,1,4,Extremities,Extremities
S65.2,Extremities,-0.9394644879156326,-4.2736704084674155,69,1,Extremities,-0.7200598110825474,-3.9084784086638207,3,1,1,1,Extremities,Extremities
S65.3,Extremities,-0.7896808920227529,-4.2736704084674155,33,1,Extremities,-0.4837650078623502,-3.9084784086638207,4,1,1,1,Extremities,Extremities
S65.4,Extremities,-0.657473105876503,-4.2736704084674155,101,1,Extremities,-0.5605319303918118,-3.9084784086638207,30,1,1,1,Extremities,Extremities
S65.5,Extremities,-0.4074586900842807,-4.2736704084674155,437,1,Extremities,-0.50696336545747,-3.9084784086638207,100,1,1,1,Extremities,Extremities
S65.8,Extremities,-0.3681654119682096,-4.2736704084674155,179,1,Extremities,-0.7641818428645943,-3.9084784086638207,13,1,1,1,Extremities,Extremities
S65.9,Extremities,-1.0116826117164153,-4.2736704084674155,70,1,Extremities,-0.589362289656268,-3.9084784086638207,5,1,1,1,Extremities,Extremities
S66.0,Extremities,-0.7849888610463653,-4.2736704084674155,510,1,Extremities,-0.5027186932692658,-3.9084784086638207,77,1,1,1,Extremities,Extremities
S66.1,Extremities,-0.6804068310887029,-4.2736704084674155,2215,1,Extremities,-0.7511063771920339,-3.9084784086638207,389,1,1,1,Extremities,Extremities
S66.2,Extremities,-1.0251273299975243,-4.2736704084674155,597,1,Extremities,-0.7311093382627075,-3.9084784086638207,128,1,1,1,Extremities,Extremities
S66.3,Extremities,-0.74508469130148,-4.2736704084674155,2479,1,Extremities,-0.8979527150240042,-3.9084784086638207,515,1,1,1,Extremities,Extremities
S66.4,Extremities,-0.858803110223196,-4.2736704084674155,101,1,Extremities,-0.5036725093152805,-3.9084784086638207,9,1,1,1,Extremities,Extremities
S66.5,Extremities,0.021538923747074015,-4.2736704084674155,190,1,Extremities,-0.8293012241703098,-3.9084784086638207,11,1,1,1,Extremities,Extremities
S66.8,Extremities,-0.4040550616360897,-4.2736704084674155,1016,1,Extremities,-0.49904511372243565,-3.9084784086638207,295,1,1,1,Extremities,Extremities
S66.9,Extremities,-0.4165847109135096,-4.2736704084674155,1674,1,Extremities,-1.0592997623088458,-3.9084784086638207,112,1,1,1,Extremities,Extremities
S67.0,Extremities,-0.8416335833278497,-4.2736704084674155,120,1,Extremities,-0.7985579704848941,-3.9084784086638207,59,1,1,1,Extremities,Extremities
S67.1,Extremities,-0.8920348596906494,-4.2736704084674155,503,1,Extremities,-0.9119260839186506,-3.9084784086638207,213,1,1,1,Extremities,Extremities
S67.2,Extremities,-0.6337385789724741,-4.2736704084674155,409,1,Extremities,0.179753492761658,-3.9084784086638207,183,3,1,3,Extremities,Extremities
S67.3,Extremities,-0.9596522399558487,-4.2736704084674155,23,1,Extremities,-0.8857459803310592,-3.9084784086638207,9,1,1,1,Extremities,Extremities
S67.4,Extremities,-0.7275151722394696,-4.2736704084674155,57,1,Extremities,-0.8558786015013813,-3.9084784086638207,22,1,1,1,Extremities,Extremities
S67.9,Extremities,-0.7835368242236818,-4.2736704084674155,4,1,Extremities,-1.0861652554125591,-3.9084784086638207,2,1,1,1,Extremities,Extremities
S68.0,Extremities,-0.9137992573680165,-4.2736704084674155,946,1,Extremities,-0.9649559125489652,-3.9084784086638207,139,1,1,1,Extremities,Extremities
S68.1,Extremities,-0.5607557421549546,-4.2736704084674155,3005,1,Extremities,-0.7692491136237075,-3.9084784086638207,410,1,1,1,Extremities,Extremities
S68.4,Extremities,0.7290343885104267,-4.2736704084674155,172,3,Extremities,-1.067997050009802,-3.9084784086638207,18,1,3,1,Extremities,Extremities
S68.5,Extremities,-0.6549196590443626,-4.2736704084674155,688,1,Extremities,-1.0384204178045917,-3.9084784086638207,72,1,1,1,Extremities,Extremities
S68.6,Extremities,-0.7326650412944995,-4.2736704084674155,2321,1,Extremities,-0.5522639954833992,-3.9084784086638207,237,1,1,1,Extremities,Extremities
S68.7,Extremities,0.8479362021501087,-4.2736704084674155,56,4,Extremities,-1.0653704435097657,-3.9084784086638207,14,1,4,1,Extremities,Extremities
S69.8,Extremities,0.6545475027754163,-4.2736704084674155,275,3,Extremities,-0.3420206917959346,-3.9084784086638207,100,1,3,1,Extremities,Extremities
S69.9,Extremities,0.2969028952014971,-4.2736704084674155,409,2,Extremities,-0.8751212225962739,-3.9084784086638207,339,1,2,1,Extremities,Extremities
S70.0,Extremities,0.012672272673663332,-4.2736704084674155,13695,1,Extremities,-0.05109273931645277,-3.9084784086638207,3185,2,1,2,Extremities,Extremities
S70.1,Extremities,0.2199510080471641,-4.2736704084674155,9915,1,Extremities,-0.4061200591696172,-3.9084784086638207,2440,1,1,1,Extremities,Extremities
S70.2,Extremities,-0.04064039760001685,-4.2736704084674155,14373,1,Extremities,0.11213104042518626,-3.9084784086638207,702,2,1,2,Extremities,Extremities
S70.3,Extremities,-0.018037171070617967,-4.2736704084674155,8303,1,Extremities,-0.6920903385792719,-3.9084784086638207,773,1,1,1,Extremities,Extremities
S70.9,Extremities,0.6648933551568945,-4.2736704084674155,73,3,Extremities,-1.7710402999011614,-3.9084784086638207,27,1,3,1,Extremities,Extremities
S71.0,Extremities,0.4105220278252802,-4.2736704084674155,4152,2,Extremities,0.3253753623764498,-3.9084784086638207,304,3,2,3,Extremities,Extremities
S71.1,Extremities,0.17047680691966668,-4.2736704084674155,13293,1,Extremities,-0.17345088596190514,-3.9084784086638207,2007,1,1,1,Extremities,Extremities
S72.0,Extremities,0.32644671764050215,-4.2736704084674155,43451,2,Extremities,0.06616700998989618,-3.9084784086638207,26923,2,2,2,Extremities,Extremities
S72.1,Extremities,0.43346090907376794,-4.2736704084674155,42297,3,Extremities,0.1729412429956997,-3.9084784086638207,26465,3,3,3,Extremities,Extremities
S72.2,Extremities,-0.07111096593488112,-4.2736704084674155,6019,1,Extremities,0.1684478249799025,-3.9084784086638207,3717,3,1,3,Extremities,Extremities
S72.3,Extremities,-0.03342186713917794,-4.2736704084674155,25941,1,Extremities,0.010193339362144133,-3.9084784086638207,5752,2,1,2,Extremities,Extremities
S72.4,Extremities,0.25205182911864743,-4.2736704084674155,17235,2,Extremities,0.22818085093565282,-3.9084784086638207,5094,3,2,3,Extremities,Extremities
S72.8,Extremities,0.623492019387074,-4.2736704084674155,658,3,Extremities,-0.31867582761642904,-3.9084784086638207,171,1,3,1,Extremities,Extremities
S72.9,Extremities,1.6228250206351509,-4.2736704084674155,2424,5,Extremities,1.026002215554908,-3.9084784086638207,614,5,5,5,Extremities,Extremities
S73.0,Extremities,-0.29463057582947244,-4.2736704084674155,6453,1,Extremities,-0.21529970991965902,-3.9084784086638207,742,1,1,1,Extremities,Extremities
S73.1,Extremities,-0.6268116086976581,-4.2736704084674155,497,1,Extremities,-1.2522589610255512,-3.9084784086638207,185,1,1,1,Extremities,Extremities
S74.0,Extremities,-1.2673330536307768,-4.2736704084674155,397,1,Extremities,-0.6626041040605691,-3.9084784086638207,108,1,1,1,Extremities,Extremities
S74.1,Extremities,-0.23546755645610531,-4.2736704084674155,79,1,Extremities,-1.7501088107184517,-3.9084784086638207,35,1,1,1,Extremities,Extremities
S74.2,Extremities,-1.3554124693605836,-4.2736704084674155,5,1,Extremities,-0.8332550300601733,-3.9084784086638207,3,1,1,1,Extremities,Extremities
S74.8,Extremities,-1.3907634453892264,-4.2736704084674155,27,1,Extremities,-1.6450196414670923,-3.9084784086638207,2,1,1,1,Extremities,Extremities
S74.9,Extremities,-1.776421442921743,-4.2736704084674155,13,1,Extremities,-3.2620270484640472,-3.9084784086638207,6,1,1,1,Extremities,Extremities
S75.0,Extremities,0.7768938429100617,-4.2736704084674155,1627,4,Extremities,0.8275768793332081,-3.9084784086638207,304,5,4,5,Extremities,Extremities
S75.1,Extremities,0.7252993186465719,-4.2736704084674155,669,3,Extremities,0.9064817856275966,-3.9084784086638207,107,5,3,5,Extremities,Extremities
S75.2,Extremities,0.1636938870749589,-4.2736704084674155,66,1,Extremities,2.9431302352036863,-3.9084784086638207,8,5,1,5,Extremities,Extremities
S75.8,Extremities,0.63854656018818,-4.2736704084674155,121,3,Extremities,-1.882274618045441,-3.9084784086638207,13,1,3,1,Extremities,Extremities
S75.9,Extremities,1.037584988223454,-4.2736704084674155,43,4,Extremities,-1.1876883972055161,-3.9084784086638207,11,1,4,1,Extremities,Extremities
S76.0,Extremities,-0.017539562486798613,-4.2736704084674155,2335,1,Extremities,-1.2634521892533492,-3.9084784086638207,328,1,1,1,Extremities,Extremities
S76.1,Extremities,-0.49813776757399064,-4.2736704084674155,2343,1,Extremities,-0.6560182904941084,-3.9084784086638207,941,1,1,1,Extremities,Extremities
S76.2,Extremities,0.07804396936756006,-4.2736704084674155,205,1,Extremities,-0.21757705568948843,-3.9084784086638207,67,1,1,1,Extremities,Extremities
S76.3,Extremities,-1.7857851587135183,-4.2736704084674155,318,1,Extremities,-1.183399771219164,-3.9084784086638207,80,1,1,1,Extremities,Extremities
S76.8,Extremities,0.06593317377123867,-4.2736704084674155,813,1,Extremities,-1.3541304957198483,-3.9084784086638207,158,1,1,1,Extremities,Extremities
S76.9,Extremities,0.12595087043242084,-4.2736704084674155,402,1,Extremities,-1.1847990762991434,-3.9084784086638207,87,1,1,1,Extremities,Extremities
S77.0,Extremities,1.4186062947549893,-4.2736704084674155,13,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S77.1,Extremities,0.9438413317159721,-4.2736704084674155,101,4,Extremities,-0.18324567841274086,-3.9084784086638207,61,1,4,1,Extremities,Extremities
S77.2,Extremities,0.9995420570028909,-4.2736704084674155,62,4,Extremities,-1.3207356902050613,-3.9084784086638207,2,1,4,1,Extremities,Extremities
S78.0,Extremities,2.352239062466442,-4.2736704084674155,9,5,Extremities,-1.401395329746508,-3.9084784086638207,1,1,5,1,Extremities,Extremities
S78.1,Extremities,0.5721376859167446,-4.2736704084674155,135,3,Extremities,-0.9676956146365251,-3.9084784086638207,9,1,3,1,Extremities,Extremities
S78.9,Extremities,3.311285726614019,-4.2736704084674155,9,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S79.0,Extremities,-1.0140690442317999,-4.2736704084674155,139,1,Extremities,-1.3749211755251551,-3.9084784086638207,92,1,1,1,Extremities,Extremities
S79.1,Extremities,-0.8462606591899912,-4.2736704084674155,604,1,Extremities,-0.05910373349373223,-3.9084784086638207,169,2,1,2,Extremities,Extremities
S79.8,Extremities,0.6342129260677433,-4.2736704084674155,129,3,Extremities,-1.2866624077633635,-3.9084784086638207,35,1,3,1,Extremities,Extremities
S79.9,Extremities,0.2755770256986888,-4.2736704084674155,894,2,Extremities,-0.8132951628185424,-3.9084784086638207,208,1,2,1,Extremities,Extremities
S80.0,Extremities,0.06925410549027439,-4.2736704084674155,15208,1,Extremities,-0.4512922418608382,-3.9084784086638207,3982,1,1,1,Extremities,Extremities
S80.1,Extremities,0.22430779607871784,-4.2736704084674155,13684,1,Extremities,-0.008394128684508206,-3.9084784086638207,2773,2,1,2,Extremities,Extremities
S80.2,Extremities,-0.07556496568345902,-4.2736704084674155,48198,1,Extremities,-0.35787265157051995,-3.9084784086638207,5014,1,1,1,Extremities,Extremities
S80.8,Extremities,-0.002457589913622748,-4.2736704084674155,25892,1,Extremities,-0.21701510749911557,-3.9084784086638207,3312,1,1,1,Extremities,Extremities
S80.9,Extremities,0.4976535969481125,-4.2736704084674155,188,3,Extremities,-0.4183025626130339,-3.9084784086638207,186,1,3,1,Extremities,Extremities
S81.0,Extremities,0.022053952368336485,-4.2736704084674155,13930,1,Extremities,-0.41148370944073026,-3.9084784086638207,2529,1,1,1,Extremities,Extremities
S81.8,Extremities,0.14112108670640233,-4.2736704084674155,16840,1,Extremities,-0.043832648629308475,-3.9084784086638207,4905,2,1,2,Extremities,Extremities
S82.0,Extremities,-0.1494394502945636,-4.2736704084674155,9537,1,Extremities,-0.4771519239680993,-3.9084784086638207,2887,1,1,1,Extremities,Extremities
S82.1,Extremities,-0.16211377252861311,-4.2736704084674155,25292,1,Extremities,-0.17022967996699848,-3.9084784086638207,6665,1,1,1,Extremities,Extremities
S82.2,Extremities,0.047940516644808,-4.2736704084674155,25527,1,Extremities,-0.10129465125669812,-3.9084784086638207,5440,1,1,1,Extremities,Extremities
S82.3,Extremities,0.03226703572794139,-4.2736704084674155,11776,1,Extremities,-0.2993596310584928,-3.9084784086638207,2415,1,1,1,Extremities,Extremities
S82.4,Extremities,-0.12027932764549566,-4.2736704084674155,36188,1,Extremities,-0.0841008873575361,-3.9084784086638207,6182,1,1,1,Extremities,Extremities
S82.5,Extremities,-0.3525357324591738,-4.2736704084674155,10166,1,Extremities,-0.3498316799562756,-3.9084784086638207,1820,1,1,1,Extremities,Extremities
S82.6,Extremities,-0.37179108465514105,-4.2736704084674155,8198,1,Extremities,-0.729564879871825,-3.9084784086638207,2199,1,1,1,Extremities,Extremities
S82.8,Extremities,-0.18732682729010966,-4.2736704084674155,37003,1,Extremities,-0.5201672613429875,-3.9084784086638207,13856,1,1,1,Extremities,Extremities
S82.9,Extremities,2.514342261109614,-4.2736704084674155,564,5,Extremities,1.1033494381091227,-3.9084784086638207,31,5,5,5,Extremities,Extremities
S83.0,Extremities,-0.18143983526026042,-4.2736704084674155,650,1,Extremities,-0.37557384480249334,-3.9084784086638207,166,1,1,1,Extremities,Extremities
S83.1,Extremities,-0.09738963796615334,-4.2736704084674155,1753,1,Extremities,-0.20861971447572372,-3.9084784086638207,300,1,1,1,Extremities,Extremities
S83.2,Extremities,-1.0582806539396417,-4.2736704084674155,2687,1,Extremities,-0.9278160375082584,-3.9084784086638207,1017,1,1,1,Extremities,Extremities
S83.3,Extremities,-0.5176334371862464,-4.2736704084674155,112,1,Extremities,-1.0002486634830474,-3.9084784086638207,23,1,1,1,Extremities,Extremities
S83.4,Extremities,-0.5435455147499246,-4.2736704084674155,2365,1,Extremities,-0.9834780755777818,-3.9084784086638207,432,1,1,1,Extremities,Extremities
S83.5,Extremities,-0.6919938244126874,-4.2736704084674155,2310,1,Extremities,-0.6964826500058181,-3.9084784086638207,419,1,1,1,Extremities,Extremities
S83.6,Extremities,-1.8727002855160366,-4.2736704084674155,50,1,Extremities,-1.1622336158442685,-3.9084784086638207,1,1,1,1,Extremities,Extremities
S83.8,Extremities,-0.5361353609294603,-4.2736704084674155,596,1,Extremities,0.005084875841204788,-3.9084784086638207,127,2,1,2,Extremities,Extremities
S83.9,Extremities,-0.6139537326066774,-4.2736704084674155,1126,1,Extremities,-0.7990072366148923,-3.9084784086638207,467,1,1,1,Extremities,Extremities
S84.0,Extremities,-0.22668129744715107,-4.2736704084674155,200,1,Extremities,-0.9652126264992149,-3.9084784086638207,49,1,1,1,Extremities,Extremities
S84.1,Extremities,-0.8606151895671413,-4.2736704084674155,536,1,Extremities,-0.07671021908759308,-3.9084784086638207,125,2,1,2,Extremities,Extremities
S84.2,Extremities,-0.7873654503785035,-4.2736704084674155,3,1,Extremities,-0.8914384844364731,-3.9084784086638207,3,1,1,1,Extremities,Extremities
S84.8,Extremities,0.24774995226952928,-4.2736704084674155,33,2,Extremities,-1.0789558803264063,-3.9084784086638207,19,1,2,1,Extremities,Extremities
S84.9,Extremities,-2.1011859801735735,-4.2736704084674155,51,1,Extremities,-1.310259994683833,-3.9084784086638207,21,1,1,1,Extremities,Extremities
S85.0,Extremities,0.13451659280624712,-4.2736704084674155,1131,1,Extremities,0.3443251742573528,-3.9084784086638207,185,3,1,3,Extremities,Extremities
S85.1,Extremities,0.4493086969625592,-4.2736704084674155,1149,3,Extremities,-0.48275142473233146,-3.9084784086638207,191,1,3,1,Extremities,Extremities
S85.2,Extremities,-0.4672763699488425,-4.2736704084674155,270,1,Extremities,1.217263289632724,-3.9084784086638207,51,5,1,5,Extremities,Extremities
S85.3,Extremities,-0.6090709511519374,-4.2736704084674155,90,1,Extremities,0.07511445222780103,-3.9084784086638207,30,2,1,2,Extremities,Extremities
S85.4,Extremities,-0.8505793205112971,-4.2736704084674155,92,1,Extremities,-1.2132468171176343,-3.9084784086638207,13,1,1,1,Extremities,Extremities
S85.5,Extremities,-0.10717180036955798,-4.2736704084674155,287,1,Extremities,-1.5689406551085696,-3.9084784086638207,54,1,1,1,Extremities,Extremities
S85.8,Extremities,-0.04717171981451539,-4.2736704084674155,181,1,Extremities,0.706819306278126,-3.9084784086638207,45,4,1,4,Extremities,Extremities
S85.9,Extremities,0.713266994412443,-4.2736704084674155,307,3,Extremities,0.8418976015186838,-3.9084784086638207,20,5,3,5,Extremities,Extremities
S86.0,Extremities,-0.15678846238342134,-4.2736704084674155,458,1,Extremities,-0.1252190345180688,-3.9084784086638207,213,1,1,1,Extremities,Extremities
S86.1,Extremities,-0.4419216220766337,-4.2736704084674155,734,1,Extremities,-1.1509386965548645,-3.9084784086638207,105,1,1,1,Extremities,Extremities
S86.2,Extremities,-0.2977790079201955,-4.2736704084674155,506,1,Extremities,-1.0631968338065885,-3.9084784086638207,62,1,1,1,Extremities,Extremities
S86.3,Extremities,0.15293867644624085,-4.2736704084674155,218,1,Extremities,-1.016745747336531,-3.9084784086638207,47,1,1,1,Extremities,Extremities
S86.8,Extremities,-0.700571441932611,-4.2736704084674155,1096,1,Extremities,-1.2001986428991636,-3.9084784086638207,237,1,1,1,Extremities,Extremities
S86.9,Extremities,-0.06564493540507065,-4.2736704084674155,1228,1,Extremities,-1.2361172665556992,-3.9084784086638207,81,1,1,1,Extremities,Extremities
S87.0,Extremities,0.34449643340777664,-4.2736704084674155,46,2,Extremities,-1.2081237922568047,-3.9084784086638207,19,1,2,1,Extremities,Extremities
S87.8,Extremities,0.4608151480656881,-4.2736704084674155,353,3,Extremities,-0.19168832703065522,-3.9084784086638207,230,1,3,1,Extremities,Extremities
S88.0,Extremities,0.9160347712349898,-4.2736704084674155,104,4,Extremities,1.916960702348141,-3.9084784086638207,17,5,4,5,Extremities,Extremities
S88.1,Extremities,0.9783697435289999,-4.2736704084674155,394,4,Extremities,1.0635270048239078,-3.9084784086638207,64,5,4,5,Extremities,Extremities
S88.9,Extremities,1.1988920625603654,-4.2736704084674155,47,4,Extremities,2.938060277139486,-3.9084784086638207,9,5,4,5,Extremities,Extremities
S89.0,Extremities,-0.8115535114647866,-4.2736704084674155,506,1,Extremities,-0.3043707287566408,-3.9084784086638207,139,1,1,1,Extremities,Extremities
S89.1,Extremities,-1.073157024381825,-4.2736704084674155,1072,1,Extremities,-0.5300589386501222,-3.9084784086638207,231,1,1,1,Extremities,Extremities
S89.2,Extremities,0.5980480829418593,-4.2736704084674155,486,3,Extremities,0.01853789034077406,-3.9084784086638207,103,2,3,2,Extremities,Extremities
S89.3,Extremities,0.036342725811865706,-4.2736704084674155,453,1,Extremities,-1.087310946914008,-3.9084784086638207,118,1,1,1,Extremities,Extremities
S89.8,Extremities,-0.27147440390684957,-4.2736704084674155,1575,1,Extremities,-0.29637010141049774,-3.9084784086638207,137,1,1,1,Extremities,Extremities
S89.9,Extremities,0.07980681036746733,-4.2736704084674155,1023,1,Extremities,0.015218233099460514,-3.9084784086638207,427,2,1,2,Extremities,Extremities
S90.0,Extremities,-0.12739917343390755,-4.2736704084674155,4314,1,Extremities,-0.7336234448811679,-3.9084784086638207,435,1,1,1,Extremities,Extremities
S90.1,Extremities,-0.011248991568042764,-4.2736704084674155,559,1,Extremities,-0.038736612879636804,-3.9084784086638207,228,2,1,2,Extremities,Extremities
S90.2,Extremities,-1.3528019293484326,-4.2736704084674155,51,1,Extremities,-1.374731242176257,-3.9084784086638207,57,1,1,1,Extremities,Extremities
S90.3,Extremities,0.22886443948963203,-4.2736704084674155,2716,1,Extremities,-0.22107016082444883,-3.9084784086638207,672,1,1,1,Extremities,Extremities
S90.4,Extremities,0.08131274895614198,-4.2736704084674155,1333,1,Extremities,-0.4811953254447944,-3.9084784086638207,479,1,1,1,Extremities,Extremities
S90.5,Extremities,0.005794640811293014,-4.2736704084674155,5977,1,Extremities,-0.5092420096203685,-3.9084784086638207,609,1,1,1,Extremities,Extremities
S90.8,Extremities,-0.02500054802535323,-4.2736704084674155,4738,1,Extremities,-0.23709761853128497,-3.9084784086638207,1244,1,1,1,Extremities,Extremities
S90.9,Extremities,0.6686362132478902,-4.2736704084674155,63,3,Extremities,-1.272582253047217,-3.9084784086638207,122,1,3,1,Extremities,Extremities
S91.0,Extremities,0.032356113652482074,-4.2736704084674155,3361,1,Extremities,-0.2851660081095511,-3.9084784086638207,913,1,1,1,Extremities,Extremities
S91.1,Extremities,-0.15182588457618054,-4.2736704084674155,1480,1,Extremities,-0.6357146493135273,-3.9084784086638207,802,1,1,1,Extremities,Extremities
S91.2,Extremities,0.08982128134875253,-4.2736704084674155,423,1,Extremities,-0.030911583523892346,-3.9084784086638207,243,2,1,2,Extremities,Extremities
S91.3,Extremities,0.11280102986807734,-4.2736704084674155,4711,1,Extremities,-0.5668006161590571,-3.9084784086638207,2202,1,1,1,Extremities,Extremities
S92.0,Extremities,-0.3857141549123345,-4.2736704084674155,9299,1,Extremities,-0.34611696324653474,-3.9084784086638207,1856,1,1,1,Extremities,Extremities
S92.1,Extremities,-0.29923351656472097,-4.2736704084674155,7781,1,Extremities,-0.6536180613203635,-3.9084784086638207,1271,1,1,1,Extremities,Extremities
