icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S62.166A,Extremities,-0.481070272,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.171A,Extremities,-0.364763413,-4.202668814,123,1,Extremities,-0.393151089,-3.867465984,20,1,1,1,Extremities,Extremities
S62.171B,Extremities,-0.496468963,-4.202668814,46,1,Extremities,-0.348246756,-3.867465984,8,1,1,1,Extremities,Extremities
S62.172A,Extremities,-0.023886509,-4.202668814,120,1,Extremities,-0.318142241,-3.867465984,19,1,1,1,Extremities,Extremities
S62.172B,Extremities,-0.32647749,-4.202668814,60,1,Extremities,-0.37738204,-3.867465984,14,1,1,1,Extremities,Extremities
S62.173A,Extremities,-0.623199483,-4.202668814,13,1,Extremities,4.159504162,-3.867465984,2,5,1,5,Extremities,Extremities
S62.173B,Extremities,-0.520241354,-4.202668814,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.174A,Extremities,-0.515436363,-4.202668814,42,1,Extremities,-0.485846825,-3.867465984,12,1,1,1,Extremities,Extremities
S62.174B,Extremities,-0.921647376,-4.202668814,5,1,Extremities,-0.310319093,-3.867465984,1,1,1,1,Extremities,Extremities
S62.175A,Extremities,-0.61071686,-4.202668814,53,1,Extremities,-0.442947817,-3.867465984,10,1,1,1,Extremities,Extremities
S62.175B,Extremities,-0.404909267,-4.202668814,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.181A,Extremities,0.343722664,-4.202668814,48,3,Extremities,-0.296752834,-3.867465984,12,1,3,1,Extremities,Extremities
S62.181B,Extremities,-0.86938512,-4.202668814,22,1,Extremities,-0.25966398,-3.867465984,5,1,1,1,Extremities,Extremities
S62.182A,Extremities,0.004963466,-4.202668814,45,1,Extremities,-1.393216312,-3.867465984,7,1,1,1,Extremities,Extremities
S62.182B,Extremities,-0.810829697,-4.202668814,29,1,Extremities,-0.209584836,-3.867465984,11,1,1,1,Extremities,Extremities
S62.183A,Extremities,-0.047043263,-4.202668814,7,1,Extremities,-0.231883577,-3.867465984,1,1,1,1,Extremities,Extremities
S62.183B,Extremities,-0.301691575,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.184A,Extremities,-0.26720845,-4.202668814,17,1,Extremities,-0.205370367,-3.867465984,6,1,1,1,Extremities,Extremities
S62.184B,Extremities,-3.220097724,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.185A,Extremities,-0.788064236,-4.202668814,18,1,Extremities,-0.301008819,-3.867465984,3,1,1,1,Extremities,Extremities
S62.185B,Extremities,-0.496980064,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.186A,Extremities,-0.457239839,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.201A,Extremities,0.093476144,-4.202668814,190,1,Extremities,-0.567014882,-3.867465984,61,1,1,1,Extremities,Extremities
S62.201B,Extremities,-0.190577207,-4.202668814,62,1,Extremities,-0.569535068,-3.867465984,14,1,1,1,Extremities,Extremities
S62.202A,Extremities,-0.010544272,-4.202668814,188,1,Extremities,-0.633541779,-3.867465984,52,1,1,1,Extremities,Extremities
S62.202B,Extremities,0.18790987,-4.202668814,76,2,Extremities,0.565292336,-3.867465984,24,4,2,4,Extremities,Extremities
S62.209A,Extremities,-0.729160576,-4.202668814,30,1,Extremities,-0.592151033,-3.867465984,7,1,1,1,Extremities,Extremities
S62.209B,Extremities,-0.352166179,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.211A,Extremities,-0.720144257,-4.202668814,108,1,Extremities,-1.11870763,-3.867465984,32,1,1,1,Extremities,Extremities
S62.211B,Extremities,-0.639233075,-4.202668814,5,1,Extremities,-0.479897649,-3.867465984,4,1,1,1,Extremities,Extremities
S62.212A,Extremities,-0.354274041,-4.202668814,92,1,Extremities,-1.024656241,-3.867465984,25,1,1,1,Extremities,Extremities
S62.212B,Extremities,-0.566385935,-4.202668814,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.213A,Extremities,2.631550194,-4.202668814,3,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S62.221A,Extremities,-0.90165558,-4.202668814,29,1,Extremities,-0.25177482,-3.867465984,2,1,1,1,Extremities,Extremities
S62.221B,Extremities,-0.628696365,-4.202668814,3,1,Extremities,-0.490559727,-3.867465984,2,1,1,1,Extremities,Extremities
S62.222A,Extremities,-0.698779249,-4.202668814,30,1,Extremities,-0.731315728,-3.867465984,6,1,1,1,Extremities,Extremities
S62.222B,Extremities,-0.446096376,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.223A,Extremities,-0.479726323,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.224A,Extremities,-1.11088958,-4.202668814,3,1,Extremities,-0.131625578,-3.867465984,1,1,1,1,Extremities,Extremities
S62.225A,Extremities,-0.749530537,-4.202668814,1,1,Extremities,-0.412116513,-3.867465984,1,1,1,1,Extremities,Extremities
S62.231A,Extremities,-0.315359442,-4.202668814,401,1,Extremities,-0.094973033,-3.867465984,65,1,1,1,Extremities,Extremities
S62.231B,Extremities,-0.769742994,-4.202668814,65,1,Extremities,-0.386840191,-3.867465984,14,1,1,1,Extremities,Extremities
S62.232A,Extremities,-0.456780969,-4.202668814,412,1,Extremities,-0.318221629,-3.867465984,59,1,1,1,Extremities,Extremities
S62.232B,Extremities,-0.528395133,-4.202668814,77,1,Extremities,-0.135036978,-3.867465984,7,1,1,1,Extremities,Extremities
S62.233A,Extremities,-0.984087872,-4.202668814,46,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.233B,Extremities,-0.55342888,-4.202668814,9,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.234A,Extremities,-0.801476607,-4.202668814,86,1,Extremities,-0.483146799,-3.867465984,8,1,1,1,Extremities,Extremities
S62.234B,Extremities,-0.490948803,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.235A,Extremities,-0.947933065,-4.202668814,71,1,Extremities,-0.43345373,-3.867465984,9,1,1,1,Extremities,Extremities
S62.235B,Extremities,-0.897514605,-4.202668814,15,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.236A,Extremities,-0.607078801,-4.202668814,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.241A,Extremities,-0.765497837,-4.202668814,112,1,Extremities,-0.551276356,-3.867465984,10,1,1,1,Extremities,Extremities
S62.241B,Extremities,-0.671627596,-4.202668814,48,1,Extremities,-0.371371498,-3.867465984,13,1,1,1,Extremities,Extremities
S62.242A,Extremities,-0.481898436,-4.202668814,88,1,Extremities,-0.778358165,-3.867465984,18,1,1,1,Extremities,Extremities
S62.242B,Extremities,-0.653503095,-4.202668814,70,1,Extremities,-0.332952739,-3.867465984,11,1,1,1,Extremities,Extremities
S62.243A,Extremities,-0.824942161,-4.202668814,29,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.243B,Extremities,3.02970695,-4.202668814,5,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S62.244A,Extremities,-2.325231127,-4.202668814,27,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.244B,Extremities,-1.205552733,-4.202668814,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.245A,Extremities,-1.009068558,-4.202668814,19,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.245B,Extremities,-0.551483403,-4.202668814,10,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.246A,Extremities,-0.139243347,-4.202668814,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.251A,Extremities,0.899384217,-4.202668814,23,4,Extremities,-0.94139894,-3.867465984,5,1,4,1,Extremities,Extremities
S62.251B,Extremities,-0.541909319,-4.202668814,17,1,Extremities,-0.35524655,-3.867465984,4,1,1,1,Extremities,Extremities
S62.252A,Extremities,-0.661710872,-4.202668814,20,1,Extremities,1.748364575,-3.867465984,8,5,1,5,Extremities,Extremities
S62.252B,Extremities,-0.854491886,-4.202668814,12,1,Extremities,-0.181661332,-3.867465984,4,1,1,1,Extremities,Extremities
S62.253A,Extremities,-0.116140909,-4.202668814,1,1,Extremities,-0.481619473,-3.867465984,1,1,1,1,Extremities,Extremities
S62.253B,Extremities,-0.130111229,-4.202668814,1,1,Extremities,-0.481546545,-3.867465984,1,1,1,1,Extremities,Extremities
S62.254A,Extremities,-0.804331201,-4.202668814,11,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.254B,Extremities,-0.301181773,-4.202668814,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.255A,Extremities,1.044366184,-4.202668814,9,4,NA,NA,NA,NA,NA,4,4,Extremities,Extremities
S62.255B,Extremities,-0.445200875,-4.202668814,2,1,Extremities,-0.558285462,-3.867465984,1,1,1,1,Extremities,Extremities
S62.256A,Extremities,-0.474664012,-4.202668814,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.291A,Extremities,-0.245490647,-4.202668814,89,1,Extremities,-0.49557038,-3.867465984,17,1,1,1,Extremities,Extremities
S62.291B,Extremities,-0.714354158,-4.202668814,29,1,Extremities,-0.25071912,-3.867465984,8,1,1,1,Extremities,Extremities
S62.292A,Extremities,-0.126439146,-4.202668814,91,1,Extremities,-0.639164131,-3.867465984,18,1,1,1,Extremities,Extremities
S62.292B,Extremities,-0.213475531,-4.202668814,37,1,Extremities,-0.313836288,-3.867465984,10,1,1,1,Extremities,Extremities
S62.299A,Extremities,-0.581964892,-4.202668814,41,1,Extremities,-0.464329188,-3.867465984,1,1,1,1,Extremities,Extremities
S62.299B,Extremities,1.554608813,-4.202668814,18,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
