icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,dxrep,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S93.612A,Extremities,-2.3536735677815392,-4.202668814495247,17,1,Extremities,-0.16364913896136257,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S93.619A,Extremities,-0.49716390577291625,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S93.621A,Extremities,-0.5374116569934397,-4.202668814495247,16,1,Extremities,-0.43622693608487767,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S93.622A,Extremities,-0.4319210812471763,-4.202668814495247,17,1,Extremities,-0.36245156640061843,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S93.629A,Extremities,-0.6596969981626477,-4.202668814495247,14,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S93.691A,Extremities,-1.2195596473903063,-4.202668814495247,43,1,Extremities,-0.4460077742587721,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S93.692A,Extremities,-0.49438195697991255,-4.202668814495247,39,1,Extremities,-0.5231771284389889,-3.8422926291197053,14,1,1,1,Extremities,Extremities
S93.699A,Extremities,-0.4873033262788507,-4.202668814495247,13,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.01XA,Extremities,-0.1818628810175043,-4.202668814495247,1,1,Extremities,-0.1670555072819609,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S94.02XA,Extremities,-0.4480730558370024,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.11XA,Extremities,-0.29209285763666665,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.12XA,Extremities,-0.10859449100474505,-4.202668814495247,1,1,Extremities,-0.5916759979574057,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S94.20XA,Extremities,-0.5909704155739136,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.21XA,Extremities,-0.5403999975407743,-4.202668814495247,28,1,Extremities,-0.3962432977447832,-3.8422926291197053,19,1,1,1,Extremities,Extremities
S94.22XA,Extremities,-0.9946648575360517,-4.202668814495247,27,1,Extremities,-0.8181729619419884,-3.8422926291197053,19,1,1,1,Extremities,Extremities
S94.31XA,Extremities,-0.4919484493809663,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.32XA,Extremities,-0.793188481445304,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.8X1A,Extremities,-0.4507080650612213,-4.202668814495247,19,1,Extremities,-0.3152248890975333,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S94.8X2A,Extremities,-0.5803995125594887,-4.202668814495247,14,1,Extremities,-0.38076774278361514,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S94.8X9A,Extremities,-0.40580858502305217,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.90XA,Extremities,-1.6066574301991645,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S94.91XA,Extremities,-0.5609292163319094,-4.202668814495247,5,1,Extremities,-0.3626965399855094,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S94.92XA,Extremities,-0.4479930932246566,-4.202668814495247,5,1,Extremities,-0.19668812174667735,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S95.001A,Extremities,-0.49516334617788893,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.002A,Extremities,-0.2668990319919856,-4.202668814495247,3,1,Extremities,-0.19718722993298785,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.011A,Extremities,1.3960958132643315,-4.202668814495247,14,5,Extremities,-0.4046868813639946,-3.8422926291197053,11,1,5,1,Extremities,Extremities
S95.012A,Extremities,0.19154071564771705,-4.202668814495247,15,2,Extremities,-0.18671304415831683,-3.8422926291197053,3,1,2,1,Extremities,Extremities
S95.091A,Extremities,-0.5328606283448452,-4.202668814495247,4,1,Extremities,2.065519909359532,-3.8422926291197053,2,5,1,5,Extremities,Extremities
S95.092A,Extremities,-0.7933756812051449,-4.202668814495247,4,1,Extremities,-0.4640292709315286,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S95.101A,Extremities,-0.21998058284219543,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.111A,Extremities,2.746292546185108,-4.202668814495247,2,5,Extremities,-0.16702206119914312,-3.8422926291197053,1,1,5,1,Extremities,Extremities
S95.112A,Extremities,-0.4280104329325835,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.191A,Extremities,-0.983780281073064,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.192A,Extremities,-0.26594994961863433,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.211A,Extremities,-0.9857065221427621,-4.202668814495247,2,1,Extremities,-0.2661669561741169,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.212A,Extremities,-0.3350039665124521,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.801A,Extremities,4.186174390053181,-4.202668814495247,2,5,Extremities,-0.36786880329012367,-3.8422926291197053,2,1,5,1,Extremities,Extremities
S95.802A,Extremities,-0.19351860515366176,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.811A,Extremities,-0.3248856820034219,-4.202668814495247,10,1,Extremities,-0.6407473031338056,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S95.812A,Extremities,-0.375256119746577,-4.202668814495247,4,1,Extremities,-0.259402952983167,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S95.891A,Extremities,-0.48887289204893547,-4.202668814495247,3,1,Extremities,-0.06563054606169731,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S95.892A,Extremities,-0.2582518833522083,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.901A,Extremities,-0.20002740551689493,-4.202668814495247,3,1,Extremities,-0.32847351637005257,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.902A,Extremities,-0.41836215813597877,-4.202668814495247,3,1,Extremities,-0.44945838837126534,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.911A,Extremities,-0.542533175513723,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.912A,Extremities,-0.737816869492448,-4.202668814495247,11,1,Extremities,-0.368266307090899,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.919A,NA,NA,NA,NA,NA,Extremities,-0.5259697476587528,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S95.991A,Extremities,-0.25839101432271894,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S95.992A,Extremities,-0.6247629341513551,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.001A,Extremities,-0.5319323621361304,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.002A,Extremities,-0.5017407084701787,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.011A,Extremities,-0.4954074406267218,-4.202668814495247,11,1,Extremities,-0.3887087845891746,-3.8422926291197053,3,1,1,1,Extremities,Extremities
S96.012A,Extremities,-1.0649372858806148,-4.202668814495247,8,1,Extremities,-0.2879348123413664,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S96.021A,Extremities,-0.43189616689552535,-4.202668814495247,51,1,Extremities,-0.420564002399339,-3.8422926291197053,16,1,1,1,Extremities,Extremities
S96.022A,Extremities,-0.5564694911659461,-4.202668814495247,45,1,Extremities,0.561243751407198,-3.8422926291197053,21,4,1,4,Extremities,Extremities
S96.029A,Extremities,-0.6455264870427402,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.091A,Extremities,-0.5281351750538383,-4.202668814495247,4,1,Extremities,-0.062450231493565884,-3.8422926291197053,1,2,1,2,Extremities,Extremities
S96.092A,Extremities,-0.7611284398321576,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.101A,Extremities,-0.5596206274764585,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.102A,Extremities,-0.3578084297605684,-4.202668814495247,4,1,Extremities,-0.29244640867962285,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S96.111A,Extremities,-0.38114412286192295,-4.202668814495247,8,1,Extremities,-0.4250810357107137,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S96.112A,Extremities,-0.6571642063126412,-4.202668814495247,8,1,Extremities,-0.43539390561552677,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S96.121A,Extremities,-0.5575328153749959,-4.202668814495247,111,1,Extremities,-0.5174770839441268,-3.8422926291197053,36,1,1,1,Extremities,Extremities
S96.122A,Extremities,-0.5120689793545445,-4.202668814495247,111,1,Extremities,-0.37668307051277317,-3.8422926291197053,38,1,1,1,Extremities,Extremities
S96.129A,Extremities,-0.33189946565624395,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.191A,Extremities,-1.426807261827577,-4.202668814495247,8,1,Extremities,2.6788534173903673,-3.8422926291197053,3,5,1,5,Extremities,Extremities
S96.192A,Extremities,2.9432078607510594,-4.202668814495247,3,5,Extremities,-0.48600215724820306,-3.8422926291197053,5,1,5,1,Extremities,Extremities
S96.211A,Extremities,-0.35011136903044515,-4.202668814495247,3,1,Extremities,-0.2680582425762209,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S96.212A,Extremities,-0.3786973071858847,-4.202668814495247,3,1,Extremities,-0.3187934518447601,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.221A,Extremities,-0.3566321254552527,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.222A,Extremities,-1.017808172032738,-4.202668814495247,14,1,Extremities,-0.5259697459377559,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.229A,Extremities,-0.20796431787712108,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.291A,Extremities,-1.0312593371430827,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.801A,Extremities,-0.36151427630928573,-4.202668814495247,6,1,Extremities,-0.525969745939285,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.802A,Extremities,-0.8367935499188413,-4.202668814495247,7,1,Extremities,-0.4600260905310828,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.809A,Extremities,-0.8488552722532239,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.811A,Extremities,-0.7789938435697075,-4.202668814495247,81,1,Extremities,-0.4513969104779105,-3.8422926291197053,25,1,1,1,Extremities,Extremities
S96.812A,Extremities,-0.6398195479795444,-4.202668814495247,63,1,Extremities,-0.4818628642611786,-3.8422926291197053,24,1,1,1,Extremities,Extremities
S96.819A,Extremities,-0.5900280547243261,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.821A,Extremities,-0.6636367444099075,-4.202668814495247,134,1,Extremities,1.0147638439645452,-3.8422926291197053,31,5,1,5,Extremities,Extremities
S96.822A,Extremities,-0.6106731404190022,-4.202668814495247,111,1,Extremities,-0.3808121025012906,-3.8422926291197053,34,1,1,1,Extremities,Extremities
S96.829A,Extremities,-0.5436072394331416,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.891A,Extremities,-0.5964737570975281,-4.202668814495247,46,1,Extremities,-0.34091031101173597,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S96.892A,Extremities,-0.48130217437215017,-4.202668814495247,32,1,Extremities,-0.2793540696505168,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S96.901A,Extremities,-0.4901721267317463,-4.202668814495247,8,1,Extremities,-0.608156373875952,-3.8422926291197053,4,1,1,1,Extremities,Extremities
S96.902A,Extremities,-0.5257649141449269,-4.202668814495247,6,1,Extremities,-0.7983680147932107,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.909A,Extremities,-0.2078515543807518,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S96.911A,Extremities,-0.648213860559353,-4.202668814495247,37,1,Extremities,-0.5117026672545173,-3.8422926291197053,19,1,1,1,Extremities,Extremities
S96.912A,Extremities,0.6775270873573357,-4.202668814495247,29,3,Extremities,-0.4800427866742545,-3.8422926291197053,27,1,3,1,Extremities,Extremities
S96.919A,Extremities,-0.9754372557536756,-4.202668814495247,7,1,Extremities,-0.41025899839955604,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S96.921A,Extremities,-0.583476705738803,-4.202668814495247,73,1,Extremities,-0.5703222209568936,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S96.922A,Extremities,-0.6505849591221295,-4.202668814495247,71,1,Extremities,-0.3616262270156717,-3.8422926291197053,10,1,1,1,Extremities,Extremities
S96.929A,Extremities,-2.1764031366210563,-4.202668814495247,28,1,Extremities,-0.944900470078141,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S96.991A,Extremities,-0.4825215529590719,-4.202668814495247,7,1,Extremities,-0.38562039195413905,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S96.992A,Extremities,-0.44223512104462204,-4.202668814495247,7,1,Extremities,-0.2517643844168169,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S97.01XA,Extremities,-0.6797052250989798,-4.202668814495247,17,1,Extremities,-0.2309082232305649,-3.8422926291197053,26,1,1,1,Extremities,Extremities
S97.02XA,Extremities,-0.6063803794355921,-4.202668814495247,21,1,Extremities,-0.41189217553247914,-3.8422926291197053,26,1,1,1,Extremities,Extremities
S97.101A,Extremities,-0.5624127098349139,-4.202668814495247,1,1,Extremities,-0.4043677880168071,-3.8422926291197053,3,1,1,1,Extremities,Extremities
S97.102A,Extremities,-0.5503082026314201,-4.202668814495247,1,1,Extremities,-0.43049336477966865,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S97.111A,Extremities,0.48784640257760253,-4.202668814495247,28,3,Extremities,-0.4405014609822513,-3.8422926291197053,10,1,3,1,Extremities,Extremities
S97.112A,Extremities,-0.42298503465548265,-4.202668814495247,13,1,Extremities,-0.5391811720219625,-3.8422926291197053,18,1,1,1,Extremities,Extremities
S97.119A,Extremities,-0.6427981860052483,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S97.121A,Extremities,-0.5281374818390354,-4.202668814495247,17,1,Extremities,-0.7512857934623245,-3.8422926291197053,11,1,1,1,Extremities,Extremities
S97.122A,Extremities,-0.4736438898890743,-4.202668814495247,13,1,Extremities,-0.3082622543230203,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S97.129A,Extremities,-0.3919875038139283,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S97.80XA,Extremities,-0.7832460812321688,-4.202668814495247,19,1,Extremities,-0.6857464860442724,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S97.81XA,Extremities,-0.08545519460216965,-4.202668814495247,143,1,Extremities,0.20080498976376743,-3.8422926291197053,83,3,1,3,Extremities,Extremities
S97.82XA,Extremities,-0.7249427530027097,-4.202668814495247,133,1,Extremities,-0.06847700159257018,-3.8422926291197053,97,1,1,1,Extremities,Extremities
S98.011A,Extremities,-1.2582838362858737,-4.202668814495247,16,1,Extremities,-0.4223856230272309,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S98.012A,Extremities,1.5628790277368048,-4.202668814495247,15,5,Extremities,-0.36069582557520963,-3.8422926291197053,2,1,5,1,Extremities,Extremities
S98.019A,Extremities,-0.6427981506382963,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.021A,Extremities,0.4540202480498063,-4.202668814495247,27,3,Extremities,1.511322412562067,-3.8422926291197053,10,5,3,5,Extremities,Extremities
S98.022A,Extremities,0.7898605095794319,-4.202668814495247,27,4,Extremities,2.3903895418067846,-3.8422926291197053,4,5,4,5,Extremities,Extremities
S98.029A,Extremities,3.6669704092309625,-4.202668814495247,1,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S98.111A,Extremities,0.5915916188609386,-4.202668814495247,53,3,Extremities,-0.6134875145775686,-3.8422926291197053,7,1,3,1,Extremities,Extremities
S98.112A,Extremities,-0.2158240698363652,-4.202668814495247,66,1,Extremities,-0.44393851678715696,-3.8422926291197053,12,1,1,1,Extremities,Extremities
S98.119A,Extremities,-0.513733461806564,-4.202668814495247,16,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.121A,Extremities,-0.21106969621511137,-4.202668814495247,126,1,Extremities,-0.42663685990478667,-3.8422926291197053,35,1,1,1,Extremities,Extremities
S98.122A,Extremities,-0.2542272602732154,-4.202668814495247,126,1,Extremities,-0.4166095466679854,-3.8422926291197053,38,1,1,1,Extremities,Extremities
S98.129A,Extremities,-1.151286851136446,-4.202668814495247,4,1,Extremities,-0.27968044320096663,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S98.131A,Extremities,-0.18188376356605127,-4.202668814495247,76,1,Extremities,-0.4151622855253884,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S98.132A,Extremities,-0.7602955817906448,-4.202668814495247,47,1,Extremities,-0.6148526188619098,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S98.139A,Extremities,-1.5593085428971587,-4.202668814495247,33,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.141A,Extremities,-0.528536794714046,-4.202668814495247,95,1,Extremities,-0.4563450098074308,-3.8422926291197053,30,1,1,1,Extremities,Extremities
S98.142A,Extremities,-0.5939072172556369,-4.202668814495247,80,1,Extremities,-0.41676841079353755,-3.8422926291197053,34,1,1,1,Extremities,Extremities
S98.149A,Extremities,1.8976343244573963,-4.202668814495247,7,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S98.211A,Extremities,-0.5883220347542337,-4.202668814495247,26,1,Extremities,0.9095691501100724,-3.8422926291197053,7,5,1,5,Extremities,Extremities
S98.212A,Extremities,-0.5342766911978347,-4.202668814495247,11,1,Extremities,-0.4578906509340327,-3.8422926291197053,5,1,1,1,Extremities,Extremities
S98.219A,Extremities,-0.831403662969304,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.221A,Extremities,-0.6039974277322279,-4.202668814495247,52,1,Extremities,-0.4550550682824591,-3.8422926291197053,18,1,1,1,Extremities,Extremities
S98.222A,Extremities,-0.5369076425121575,-4.202668814495247,38,1,Extremities,-0.5640002928636311,-3.8422926291197053,15,1,1,1,Extremities,Extremities
S98.229A,Extremities,-0.47223713098507136,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.311A,Extremities,-0.5970202495739595,-4.202668814495247,16,1,Extremities,1.4373940022045542,-3.8422926291197053,2,5,1,5,Extremities,Extremities
S98.312A,Extremities,-2.1779289406961952,-4.202668814495247,8,1,Extremities,-0.5259697586817442,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S98.319A,Extremities,-0.46772087594376544,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.321A,Extremities,-0.7840936125697842,-4.202668814495247,28,1,Extremities,-1.1524545099846701,-3.8422926291197053,9,1,1,1,Extremities,Extremities
S98.322A,Extremities,-0.819995877362774,-4.202668814495247,21,1,Extremities,-0.4291726434433018,-3.8422926291197053,7,1,1,1,Extremities,Extremities
S98.329A,Extremities,-0.3938398195655113,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S98.911A,Extremities,-0.05010161375002032,-4.202668814495247,15,1,Extremities,-0.5259697601639586,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S98.912A,Extremities,0.8430590373459946,-4.202668814495247,14,4,NA,NA,NA,NA,NA,4,4,Extremities,Extremities
S98.919A,Extremities,3.3603432477404582,-4.202668814495247,5,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S98.921A,Extremities,1.135986933677143,-4.202668814495247,29,4,Extremities,-0.44625830000439226,-3.8422926291197053,5,1,4,1,Extremities,Extremities
S98.922A,Extremities,-0.15655663738663209,-4.202668814495247,36,1,Extremities,-0.7347774988857789,-3.8422926291197053,6,1,1,1,Extremities,Extremities
S98.929A,Extremities,-0.29252572422514733,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.001A,Extremities,-1.1719613147938228,-4.202668814495247,3,1,Extremities,-0.0163161851318605,-3.8422926291197053,1,2,1,2,Extremities,Extremities
S99.001B,Extremities,-0.332608556059588,-4.202668814495247,1,1,Extremities,-0.6533356165132423,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.002A,Extremities,-1.4241322015288334,-4.202668814495247,1,1,Extremities,-0.25640369457292295,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.002B,Extremities,-0.6873586769521247,-4.202668814495247,2,1,Extremities,-0.6513616216742454,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.011B,NA,NA,NA,NA,NA,Extremities,-0.3112808976429576,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.021A,Extremities,-0.84031317742922,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.021B,NA,NA,NA,NA,NA,Extremities,-0.29659804459481387,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.022A,Extremities,-0.5313758154356026,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.031B,Extremities,-0.5845571827142438,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.032A,Extremities,-0.9022132130660988,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.032B,Extremities,-0.1192235761892432,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.041A,Extremities,-0.6009111481259493,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.042A,NA,NA,NA,NA,NA,Extremities,-0.35724344798216623,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.042B,Extremities,-1.1473716258578062,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.091A,Extremities,1.6311130217277057,-4.202668814495247,8,5,Extremities,-0.35183272865704696,-3.8422926291197053,1,1,5,1,Extremities,Extremities
S99.091B,Extremities,-0.5094013845162033,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.092A,Extremities,-0.4848995718418191,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.092B,Extremities,-0.4918919717689871,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.101A,Extremities,-0.5287394899137343,-4.202668814495247,2,1,Extremities,-0.31578775367217155,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.101B,Extremities,-0.642798055631097,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.102A,Extremities,-0.47904826342315654,-4.202668814495247,5,1,Extremities,-0.2966686932126298,-3.8422926291197053,3,1,1,1,Extremities,Extremities
S99.109A,Extremities,-0.5321462057869941,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.111A,Extremities,-0.44560937977660636,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.112A,Extremities,-0.38889485642680544,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.112B,Extremities,-0.3749124353119394,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.121A,Extremities,-0.5045284573982607,-4.202668814495247,14,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.121B,Extremities,-0.5623434688331178,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.122A,Extremities,-0.9058963587254999,-4.202668814495247,9,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.122B,Extremities,-0.6427980520761861,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.129A,Extremities,-0.5738195874834044,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.131A,Extremities,-0.557109368633199,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.132A,NA,NA,NA,NA,NA,Extremities,-0.06832270995715874,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.141A,Extremities,-0.3291620482943563,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.142A,Extremities,-0.489589223005993,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.191A,Extremities,-0.9873327224845131,-4.202668814495247,3,1,Extremities,-0.37719796310578996,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.192A,Extremities,-0.5254884455804353,-4.202668814495247,1,1,Extremities,-0.42068143604539965,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.199A,Extremities,-0.849806176459489,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.201A,Extremities,-1.1178192321487073,-4.202668814495247,2,1,Extremities,-0.0923755754221722,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.201B,Extremities,-0.18179868909552324,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.202A,Extremities,-0.7261311420219847,-4.202668814495247,2,1,Extremities,-0.5128130738599332,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.202B,Extremities,-0.80415652418129,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.211A,Extremities,-0.5749357473642263,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.211B,Extremities,-0.6108705080908996,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.212A,Extremities,-0.5689167669781611,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.212B,Extremities,-0.6372757673516333,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.221A,Extremities,-0.9535085156820048,-4.202668814495247,6,1,Extremities,-0.06831403983726969,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.221B,Extremities,-0.5833057579135994,-4.202668814495247,10,1,Extremities,-0.3549573181095801,-3.8422926291197053,2,1,1,1,Extremities,Extremities
S99.222A,Extremities,-0.5635674675365168,-4.202668814495247,6,1,Extremities,-0.5259697586657001,-3.8422926291197053,1,1,1,1,Extremities,Extremities
S99.222B,Extremities,-0.6015927601574081,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.229A,Extremities,-1.088367089901559,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.231B,Extremities,-0.6427980449200368,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S99.232B,Extremities,-0.3748881527448226,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
