icdbase,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S56.4,Extremities,-0.5674273705113209,-4.285670466553626,245,1,Extremities,0.11349239663466502,-3.8786441179476343,78,2,1,2,Extremities,Extremities
S56.5,Extremities,-0.8301967502119941,-4.285670466553626,886,1,Extremities,-0.30083593374711887,-3.8786441179476343,173,1,1,1,Extremities,Extremities
S56.8,Extremities,-0.4055026897365637,-4.285670466553626,531,1,Extremities,-0.8208108835705724,-3.8786441179476343,92,1,1,1,Extremities,Extremities
S56.9,Extremities,0.06977775340904586,-4.285670466553626,778,1,Extremities,-0.9215371799370918,-3.8786441179476343,67,1,1,1,Extremities,Extremities
S57.0,Extremities,0.207758375345605,-4.285670466553626,32,1,Extremities,-0.5648113977375413,-3.8786441179476343,8,1,1,1,Extremities,Extremities
S57.8,Extremities,-0.09260437409291383,-4.285670466553626,162,1,Extremities,-1.0885038224578774,-3.8786441179476343,60,1,1,1,Extremities,Extremities
S58.0,Extremities,1.0972773647299092,-4.285670466553626,50,4,Extremities,0.994102391934778,-3.8786441179476343,14,5,4,5,Extremities,Extremities
S58.1,Extremities,1.0208516062855872,-4.285670466553626,143,4,Extremities,-1.1015045029784396,-3.8786441179476343,24,1,4,1,Extremities,Extremities
S58.9,Extremities,1.0479178206121587,-4.285670466553626,14,4,Extremities,1.1495999329885622,-3.8786441179476343,6,5,4,5,Extremities,Extremities
S59.0,Extremities,-0.8418617360888491,-4.285670466553626,348,1,Extremities,0.05487105468508204,-3.8786441179476343,73,2,1,2,Extremities,Extremities
S59.1,Extremities,-1.9464507309121706,-4.285670466553626,75,1,Extremities,-0.94697156634611,-3.8786441179476343,7,1,1,1,Extremities,Extremities
S59.2,Extremities,-0.7354929329064391,-4.285670466553626,1244,1,Extremities,-0.3600532551850393,-3.8786441179476343,184,1,1,1,Extremities,Extremities
S59.8,Extremities,-0.42899766240188053,-4.285670466553626,795,1,Extremities,-1.0246177466706705,-3.8786441179476343,29,1,1,1,Extremities,Extremities
S59.9,Extremities,1.1199374244420852,-4.285670466553626,157,4,Extremities,-1.068344655756106,-3.8786441179476343,136,1,4,1,Extremities,Extremities
S60.0,Extremities,0.0663866369056049,-4.285670466553626,1578,1,Extremities,-0.980612084653984,-3.8786441179476343,196,1,1,1,Extremities,Extremities
S60.1,Extremities,0.8023508532740402,-4.285670466553626,121,4,Extremities,0.8264217609775498,-3.8786441179476343,17,4,4,4,Extremities,Extremities
S60.2,Extremities,0.1861134019538648,-4.285670466553626,9279,1,Extremities,-0.4742778648492625,-3.8786441179476343,1523,1,1,1,Extremities,Extremities
S60.3,Extremities,0.07853274334461452,-4.285670466553626,1040,1,Extremities,-0.5963140893005887,-3.8786441179476343,136,1,1,1,Extremities,Extremities
S60.4,Extremities,0.11531237741596087,-4.285670466553626,3436,1,Extremities,-0.42736770911406147,-3.8786441179476343,502,1,1,1,Extremities,Extremities
S60.5,Extremities,-0.05399200225892198,-4.285670466553626,23009,1,Extremities,-0.4333143718671569,-3.8786441179476343,2279,1,1,1,Extremities,Extremities
S60.8,Extremities,0.0063624434064124945,-4.285670466553626,5687,1,Extremities,-0.48559150307574195,-3.8786441179476343,790,1,1,1,Extremities,Extremities
S60.9,Extremities,-0.22023469423532666,-4.285670466553626,139,1,Extremities,-0.37215410866910276,-3.8786441179476343,87,1,1,1,Extremities,Extremities
S61.0,Extremities,-0.0644324162987748,-4.285670466553626,3200,1,Extremities,-0.6545220456623763,-3.8786441179476343,768,1,1,1,Extremities,Extremities
S61.1,Extremities,-0.9375414652949764,-4.285670466553626,451,1,Extremities,-0.8866835138195758,-3.8786441179476343,47,1,1,1,Extremities,Extremities
S61.2,Extremities,-0.2142380886172067,-4.285670466553626,9895,1,Extremities,-0.3196407503722927,-3.8786441179476343,2497,1,1,1,Extremities,Extremities
S61.3,Extremities,-0.3584267638274906,-4.285670466553626,1581,1,Extremities,-0.48339553910438304,-3.8786441179476343,184,1,1,1,Extremities,Extremities
S61.4,Extremities,0.03430862011931688,-4.285670466553626,16681,1,Extremities,-0.2177156786232553,-3.8786441179476343,4045,1,1,1,Extremities,Extremities
S61.5,Extremities,0.18174380861185233,-4.285670466553626,6124,1,Extremities,-0.3202479627218193,-3.8786441179476343,2611,1,1,1,Extremities,Extremities
S61.S,Extremities,-0.6643177495292529,-4.285670466553626,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S62.0,Extremities,-0.6962572186338208,-4.285670466553626,2863,1,Extremities,-0.3760080717161342,-3.8786441179476343,521,1,1,1,Extremities,Extremities
S62.01,Extremities,-0.6217971406973628,-4.285670466553626,243,1,Extremities,0.06901760774088386,-3.8786441179476343,32,2,1,2,Extremities,Extremities
S62.1,Extremities,-0.43860279097447996,-4.285670466553626,3868,1,Extremities,-0.001728768956485109,-3.8786441179476343,868,1,1,1,Extremities,Extremities
S62.11,Extremities,-0.41922326409136784,-4.285670466553626,618,1,Extremities,0.8877501496180753,-3.8786441179476343,121,4,1,4,Extremities,Extremities
S62.2,Extremities,-0.5530317985868554,-4.285670466553626,2209,1,Extremities,-0.7049408666829857,-3.8786441179476343,387,1,1,1,Extremities,Extremities
S62.21,Extremities,-0.4609633085906367,-4.285670466553626,573,1,Extremities,-0.3124176689168771,-3.8786441179476343,112,1,1,1,Extremities,Extremities
S62.3,Extremities,-0.29831517346543795,-4.285670466553626,9762,1,Extremities,-0.42134189925595933,-3.8786441179476343,2085,1,1,1,Extremities,Extremities
S62.31,Extremities,-0.6513325250788354,-4.285670466553626,2719,1,Extremities,-0.453967910750441,-3.8786441179476343,490,1,1,1,Extremities,Extremities
S62.5,Extremities,-0.45039830043508444,-4.285670466553626,2445,1,Extremities,-0.6537176271764794,-3.8786441179476343,503,1,1,1,Extremities,Extremities
S62.51,Extremities,-0.342341312731699,-4.285670466553626,1711,1,Extremities,-0.3130517787994208,-3.8786441179476343,269,1,1,1,Extremities,Extremities
S62.6,Extremities,-0.40883957401834203,-4.285670466553626,7974,1,Extremities,-0.42246404983584035,-3.8786441179476343,1564,1,1,1,Extremities,Extremities
S62.61,Extremities,-0.5792341405927378,-4.285670466553626,7082,1,Extremities,-0.4362590669869962,-3.8786441179476343,1072,1,1,1,Extremities,Extremities
S62.9,Extremities,1.0878577820640392,-4.285670466553626,521,4,Extremities,0.05788645469976598,-3.8786441179476343,129,2,4,2,Extremities,Extremities
S62.91,Extremities,1.345868125065663,-4.285670466553626,165,5,Extremities,-1.693121148222474,-3.8786441179476343,18,1,5,1,Extremities,Extremities
S63.0,Extremities,-0.20518169895827879,-4.285670466553626,3587,1,Extremities,-0.9280411976040043,-3.8786441179476343,342,1,1,1,Extremities,Extremities
S63.1,Extremities,-1.154198665081631,-4.285670466553626,878,1,Extremities,-1.0105191126210964,-3.8786441179476343,96,1,1,1,Extremities,Extremities
S63.2,Extremities,-0.3233688097363578,-4.285670466553626,2482,1,Extremities,-0.49204467454408773,-3.8786441179476343,394,1,1,1,Extremities,Extremities
S63.3,Extremities,-1.202523653935606,-4.285670466553626,173,1,Extremities,-0.837485534522368,-3.8786441179476343,32,1,1,1,Extremities,Extremities
S63.4,Extremities,0.4090562643639637,-4.285670466553626,151,2,Extremities,-0.6529404035299045,-3.8786441179476343,17,1,2,1,Extremities,Extremities
S63.5,Extremities,-0.9056158143195848,-4.285670466553626,1287,1,Extremities,-0.5784162604656634,-3.8786441179476343,438,1,1,1,Extremities,Extremities
S63.6,Extremities,-0.7421634497917754,-4.285670466553626,738,1,Extremities,-0.8623480408513119,-3.8786441179476343,210,1,1,1,Extremities,Extremities
S63.8,Extremities,-0.3892154487463952,-4.285670466553626,223,1,Extremities,-0.836889561201313,-3.8786441179476343,44,1,1,1,Extremities,Extremities
S63.9,Extremities,-1.1048478965609152,-4.285670466553626,143,1,Extremities,0.10937675786960034,-3.8786441179476343,71,2,1,2,Extremities,Extremities
S64.0,Extremities,-0.46185761859004776,-4.285670466553626,1094,1,Extremities,-0.5876640732925726,-3.8786441179476343,245,1,1,1,Extremities,Extremities
S64.1,Extremities,-0.8017488913080582,-4.285670466553626,739,1,Extremities,-0.45702439063305733,-3.8786441179476343,223,1,1,1,Extremities,Extremities
S64.2,Extremities,-0.3700467852210295,-4.285670466553626,685,1,Extremities,-0.451808025605927,-3.8786441179476343,159,1,1,1,Extremities,Extremities
S64.3,Extremities,-0.6556824697845951,-4.285670466553626,364,1,Extremities,-0.5804729137943206,-3.8786441179476343,72,1,1,1,Extremities,Extremities
S64.4,Extremities,-0.7248390445641195,-4.285670466553626,1651,1,Extremities,-0.3788169545464639,-3.8786441179476343,271,1,1,1,Extremities,Extremities
S64.8,Extremities,-0.7093373353167826,-4.285670466553626,65,1,Extremities,-0.9309639156878725,-3.8786441179476343,9,1,1,1,Extremities,Extremities
S64.9,Extremities,-1.0237105192370375,-4.285670466553626,38,1,Extremities,-0.9441553556808425,-3.8786441179476343,12,1,1,1,Extremities,Extremities
S65.0,Extremities,-0.6518219784407698,-4.285670466553626,856,1,Extremities,-0.6495647779451321,-3.8786441179476343,177,1,1,1,Extremities,Extremities
S65.1,Extremities,-0.682767279960322,-4.285670466553626,815,1,Extremities,0.49983337772669495,-3.8786441179476343,171,4,1,4,Extremities,Extremities
S65.2,Extremities,-0.9216118730044338,-4.285670466553626,69,1,Extremities,-0.667503144436891,-3.8786441179476343,3,1,1,1,Extremities,Extremities
S65.3,Extremities,-0.7988331264465407,-4.285670466553626,33,1,Extremities,-0.6661461946772484,-3.8786441179476343,4,1,1,1,Extremities,Extremities
S65.4,Extremities,-0.6345953902700975,-4.285670466553626,101,1,Extremities,-0.49617352837811846,-3.8786441179476343,30,1,1,1,Extremities,Extremities
S65.5,Extremities,-0.3565514325671124,-4.285670466553626,437,1,Extremities,0.2735538009886974,-3.8786441179476343,100,2,1,2,Extremities,Extremities
S65.8,Extremities,-0.3562661003435515,-4.285670466553626,179,1,Extremities,1.8897536240195667,-3.8786441179476343,13,5,1,5,Extremities,Extremities
S65.9,Extremities,-1.0001029310824001,-4.285670466553626,70,1,Extremities,-0.5564534041343198,-3.8786441179476343,5,1,1,1,Extremities,Extremities
S66.0,Extremities,-0.7683452460274175,-4.285670466553626,510,1,Extremities,-0.44724471152508594,-3.8786441179476343,77,1,1,1,Extremities,Extremities
S66.1,Extremities,-0.6763448283072722,-4.285670466553626,2215,1,Extremities,-0.6783064813941851,-3.8786441179476343,389,1,1,1,Extremities,Extremities
S66.2,Extremities,-1.0708715311678723,-4.285670466553626,597,1,Extremities,-0.6552735484623463,-3.8786441179476343,128,1,1,1,Extremities,Extremities
S66.3,Extremities,-0.7243895494546181,-4.285670466553626,2479,1,Extremities,-0.6256985631357038,-3.8786441179476343,515,1,1,1,Extremities,Extremities
S66.4,Extremities,-0.8321251855677302,-4.285670466553626,101,1,Extremities,-0.49627977920776034,-3.8786441179476343,9,1,1,1,Extremities,Extremities
S66.5,Extremities,-0.20159846355541253,-4.285670466553626,190,1,Extremities,-0.6544507921640893,-3.8786441179476343,11,1,1,1,Extremities,Extremities
S66.8,Extremities,-0.41047163888781,-4.285670466553626,1016,1,Extremities,-0.33178310875902867,-3.8786441179476343,295,1,1,1,Extremities,Extremities
S66.9,Extremities,-0.4212301859258723,-4.285670466553626,1674,1,Extremities,-0.277182283146009,-3.8786441179476343,112,1,1,1,Extremities,Extremities
S67.0,Extremities,-0.8423731032297606,-4.285670466553626,120,1,Extremities,-0.6570127626529625,-3.8786441179476343,59,1,1,1,Extremities,Extremities
S67.1,Extremities,-0.8762702554064756,-4.285670466553626,503,1,Extremities,-0.4299297932288797,-3.8786441179476343,213,1,1,1,Extremities,Extremities
S67.2,Extremities,-0.6171609836900621,-4.285670466553626,409,1,Extremities,-0.33627241025711546,-3.8786441179476343,183,1,1,1,Extremities,Extremities
S67.3,Extremities,-0.9584541758843126,-4.285670466553626,23,1,Extremities,-0.7120810460646037,-3.8786441179476343,9,1,1,1,Extremities,Extremities
S67.4,Extremities,-0.715931593807983,-4.285670466553626,57,1,Extremities,-0.7097308288718127,-3.8786441179476343,22,1,1,1,Extremities,Extremities
S67.9,Extremities,-0.7814719732302865,-4.285670466553626,4,1,Extremities,-1.2112731466915205,-3.8786441179476343,2,1,1,1,Extremities,Extremities
S68.0,Extremities,-0.8995207883825257,-4.285670466553626,946,1,Extremities,-0.8025006850618701,-3.8786441179476343,139,1,1,1,Extremities,Extremities
S68.1,Extremities,-0.5541774362412769,-4.285670466553626,3005,1,Extremities,-0.4364086189699849,-3.8786441179476343,410,1,1,1,Extremities,Extremities
S68.4,Extremities,0.7172622521409777,-4.285670466553626,172,3,Extremities,-0.9640176354648664,-3.8786441179476343,18,1,3,1,Extremities,Extremities
S68.5,Extremities,-0.6818133080976249,-4.285670466553626,688,1,Extremities,-0.8793453930521439,-3.8786441179476343,72,1,1,1,Extremities,Extremities
S68.6,Extremities,-0.7374949194267248,-4.285670466553626,2321,1,Extremities,0.15682935690603728,-3.8786441179476343,237,2,1,2,Extremities,Extremities
S68.7,Extremities,0.6981374085126968,-4.285670466553626,56,3,Extremities,-0.8274759348191394,-3.8786441179476343,14,1,3,1,Extremities,Extremities
S69.8,Extremities,0.6565629559781753,-4.285670466553626,275,3,Extremities,-0.3605088968469132,-3.8786441179476343,100,1,3,1,Extremities,Extremities
S69.9,Extremities,0.2625447963756518,-4.285670466553626,409,2,Extremities,-0.7704605365954366,-3.8786441179476343,339,1,2,1,Extremities,Extremities
S70.0,Extremities,0.01401487569335271,-4.285670466553626,13695,1,Extremities,-0.09402988352346527,-3.8786441179476343,3182,1,1,1,Extremities,Extremities
S70.1,Extremities,0.22166354719538617,-4.285670466553626,9915,1,Extremities,-0.22726515951484422,-3.8786441179476343,2438,1,1,1,Extremities,Extremities
S70.2,Extremities,-0.026177337385119383,-4.285670466553626,14373,1,Extremities,0.17967105486530238,-3.8786441179476343,702,2,1,2,Extremities,Extremities
S70.3,Extremities,-0.023307522140943525,-4.285670466553626,8303,1,Extremities,-0.6049224192328775,-3.8786441179476343,772,1,1,1,Extremities,Extremities
S70.9,Extremities,0.7416920883037245,-4.285670466553626,73,3,Extremities,-0.191214622963826,-3.8786441179476343,27,1,3,1,Extremities,Extremities
S71.0,Extremities,0.41756447873638747,-4.285670466553626,4152,2,Extremities,0.23735478761859777,-3.8786441179476343,304,2,2,2,Extremities,Extremities
S71.1,Extremities,0.15753228016760676,-4.285670466553626,13293,1,Extremities,-0.040707159625717075,-3.8786441179476343,2006,1,1,1,Extremities,Extremities
S72.0,Extremities,0.3369442044315356,-4.285670466553626,43009,2,Extremities,0.043830205823895255,-3.8786441179476343,26657,2,2,2,Extremities,Extremities
S72.01,Extremities,0.27424444604905773,-4.285670466553626,451,2,Extremities,0.7079224680300054,-3.8786441179476343,83,4,2,4,Extremities,Extremities
S72.1,Extremities,0.4507054650087214,-4.285670466553626,41913,3,Extremities,0.11097187562693431,-3.8786441179476343,26216,2,3,2,Extremities,Extremities
S72.11,Extremities,-0.402598606645792,-4.285670466553626,390,1,Extremities,-1.098066597185416,-3.8786441179476343,83,1,1,1,Extremities,Extremities
S72.2,Extremities,0.0025960213740165807,-4.285670466553626,5702,1,Extremities,0.11810056581849361,-3.8786441179476343,3623,2,1,2,Extremities,Extremities
S72.21,Extremities,-1.2010135554589563,-4.285670466553626,322,1,Extremities,0.33225848641058375,-3.8786441179476343,93,3,1,3,Extremities,Extremities
S72.3,Extremities,0.002173188025230666,-4.285670466553626,22650,1,Extremities,0.04205081241944725,-3.8786441179476343,5123,2,1,2,Extremities,Extremities
S72.31,Extremities,-0.18866043056805712,-4.285670466553626,3444,1,Extremities,0.04842222585667961,-3.8786441179476343,644,2,1,2,Extremities,Extremities
S72.4,Extremities,0.27096488999895224,-4.285670466553626,13978,2,Extremities,0.08733668925257707,-3.8786441179476343,4429,2,2,2,Extremities,Extremities
S72.41,Extremities,0.1648897976001735,-4.285670466553626,3372,1,Extremities,0.2031183717906594,-3.8786441179476343,683,2,1,2,Extremities,Extremities
S72.8,Extremities,0.5397272231073623,-4.285670466553626,603,3,Extremities,-0.47213875537914757,-3.8786441179476343,161,1,3,1,Extremities,Extremities
S72.81,Extremities,1.0625701726189545,-4.285670466553626,57,4,Extremities,0.31493010167332053,-3.8786441179476343,11,3,4,3,Extremities,Extremities
S72.9,Extremities,1.5362870325086393,-4.285670466553626,2054,5,Extremities,0.9055627155564778,-3.8786441179476343,548,5,5,5,Extremities,Extremities
S72.91,Extremities,1.8104608082960119,-4.285670466553626,394,5,Extremities,1.3463166308856434,-3.8786441179476343,69,5,5,5,Extremities,Extremities
S73.0,Extremities,-0.31336038122095355,-4.285670466553626,6453,1,Extremities,-0.10660488826696289,-3.8786441179476343,742,1,1,1,Extremities,Extremities
S73.1,Extremities,-0.6246796010621293,-4.285670466553626,497,1,Extremities,-1.0021478617077437,-3.8786441179476343,185,1,1,1,Extremities,Extremities
S74.0,Extremities,-1.2439657794981251,-4.285670466553626,397,1,Extremities,-0.5528520736719831,-3.8786441179476343,108,1,1,1,Extremities,Extremities
S74.1,Extremities,-0.21457682608681766,-4.285670466553626,79,1,Extremities,-1.4240244054803457,-3.8786441179476343,35,1,1,1,Extremities,Extremities
S74.2,Extremities,-1.1348820185474853,-4.285670466553626,5,1,Extremities,-0.6083795679721841,-3.8786441179476343,3,1,1,1,Extremities,Extremities
S74.8,Extremities,-1.3712776609295854,-4.285670466553626,27,1,Extremities,-1.2877722693588902,-3.8786441179476343,2,1,1,1,Extremities,Extremities
S74.9,Extremities,-1.8113875027144477,-4.285670466553626,13,1,Extremities,-2.833362608474263,-3.8786441179476343,6,1,1,1,Extremities,Extremities
S75.0,Extremities,0.7794709522590877,-4.285670466553626,1627,4,Extremities,0.7960048105682009,-3.8786441179476343,304,4,4,4,Extremities,Extremities
S75.1,Extremities,0.7590315398423866,-4.285670466553626,669,3,Extremities,0.7778517662833431,-3.8786441179476343,107,4,3,4,Extremities,Extremities
S75.2,Extremities,0.17755916243635383,-4.285670466553626,66,1,Extremities,2.9245121835352714,-3.8786441179476343,8,5,1,5,Extremities,Extremities
S75.8,Extremities,0.6894745697239241,-4.285670466553626,121,3,Extremities,-1.5257130862531447,-3.8786441179476343,13,1,3,1,Extremities,Extremities
S75.9,Extremities,1.0630994546274597,-4.285670466553626,43,4,Extremities,-0.9446005384076255,-3.8786441179476343,11,1,4,1,Extremities,Extremities
S76.0,Extremities,-0.022661312155973754,-4.285670466553626,2335,1,Extremities,-0.6488710198420541,-3.8786441179476343,328,1,1,1,Extremities,Extremities
S76.1,Extremities,-0.4997085744144931,-4.285670466553626,2343,1,Extremities,-0.36402819513001444,-3.8786441179476343,940,1,1,1,Extremities,Extremities
S76.2,Extremities,0.09509983837259647,-4.285670466553626,205,1,Extremities,-1.0134002764171035,-3.8786441179476343,67,1,1,1,Extremities,Extremities
S76.3,Extremities,-1.8414111423745971,-4.285670466553626,318,1,Extremities,-0.9802893288923225,-3.8786441179476343,80,1,1,1,Extremities,Extremities
S76.8,Extremities,0.07391456554784154,-4.285670466553626,813,1,Extremities,-0.6396941014551393,-3.8786441179476343,158,1,1,1,Extremities,Extremities
S76.9,Extremities,0.14381722644272982,-4.285670466553626,402,1,Extremities,-0.3140867661369193,-3.8786441179476343,87,1,1,1,Extremities,Extremities
S77.0,Extremities,1.4359938827355136,-4.285670466553626,13,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S77.1,Extremities,0.9493893117894558,-4.285670466553626,101,4,Extremities,-0.2797802993079655,-3.8786441179476343,61,1,4,1,Extremities,Extremities
S77.2,Extremities,1.0038461357205999,-4.285670466553626,62,4,Extremities,-1.0195298626860423,-3.8786441179476343,2,1,4,1,Extremities,Extremities
S78.0,Extremities,2.0979663346068516,-4.285670466553626,9,5,Extremities,-1.0639218882101882,-3.8786441179476343,1,1,5,1,Extremities,Extremities
S78.1,Extremities,0.47974562179775276,-4.285670466553626,135,3,Extremities,-0.694654638162573,-3.8786441179476343,9,1,3,1,Extremities,Extremities
S78.9,Extremities,3.22437739716749,-4.285670466553626,9,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S79.0,Extremities,-0.9893166987634775,-4.285670466553626,139,1,Extremities,-0.013470774405396388,-3.8786441179476343,92,1,1,1,Extremities,Extremities
S79.1,Extremities,-0.829079834240648,-4.285670466553626,604,1,Extremities,-0.10615002729733404,-3.8786441179476343,169,1,1,1,Extremities,Extremities
S79.8,Extremities,0.6535354651871954,-4.285670466553626,129,3,Extremities,-0.9917961005498689,-3.8786441179476343,35,1,3,1,Extremities,Extremities
S79.9,Extremities,0.29476125646526297,-4.285670466553626,894,2,Extremities,-0.7031009903953648,-3.8786441179476343,208,1,2,1,Extremities,Extremities
S80.0,Extremities,0.07197889887926795,-4.285670466553626,15208,1,Extremities,-0.34790500793327855,-3.8786441179476343,3977,1,1,1,Extremities,Extremities
S80.1,Extremities,0.2304745591379252,-4.285670466553626,13684,1,Extremities,-0.06204929485429605,-3.8786441179476343,2769,1,1,1,Extremities,Extremities
S80.2,Extremities,-0.06665924894219917,-4.285670466553626,48198,1,Extremities,-0.3163724265418602,-3.8786441179476343,5001,1,1,1,Extremities,Extremities
S80.8,Extremities,0.0023571247785359396,-4.285670466553626,25892,1,Extremities,-0.2316710530794476,-3.8786441179476343,3310,1,1,1,Extremities,Extremities
S80.9,Extremities,0.5267847425747176,-4.285670466553626,188,3,Extremities,-0.17889006113899567,-3.8786441179476343,186,1,3,1,Extremities,Extremities
S81.0,Extremities,0.019601402561172574,-4.285670466553626,13930,1,Extremities,-0.26248419293409764,-3.8786441179476343,2525,1,1,1,Extremities,Extremities
S81.8,Extremities,0.11823935656304335,-4.285670466553626,16840,1,Extremities,-0.010604060614350914,-3.8786441179476343,4898,1,1,1,Extremities,Extremities
S82.0,Extremities,-0.1679399734247076,-4.285670466553626,7508,1,Extremities,-0.38919980633445383,-3.8786441179476343,2435,1,1,1,Extremities,Extremities
S82.01,Extremities,-0.08656516276503062,-4.285670466553626,2076,1,Extremities,-0.1355828464162792,-3.8786441179476343,466,1,1,1,Extremities,Extremities
S82.1,Extremities,-0.18485384500213722,-4.285670466553626,22454,1,Extremities,-0.16896081315658174,-3.8786441179476343,6048,1,1,1,Extremities,Extremities
S82.11,Extremities,0.08323713042630185,-4.285670466553626,3009,1,Extremities,0.26594531581167913,-3.8786441179476343,642,2,1,2,Extremities,Extremities
S82.2,Extremities,-0.0054212055642373184,-4.285670466553626,16525,1,Extremities,-0.1633951089295939,-3.8786441179476343,3650,1,1,1,Extremities,Extremities
S82.21,Extremities,0.07921183708600932,-4.285670466553626,9270,1,Extremities,-0.05460546374554479,-3.8786441179476343,1831,1,1,1,Extremities,Extremities
S82.3,Extremities,-0.10921786054764167,-4.285670466553626,8637,1,Extremities,-0.29375251046298956,-3.8786441179476343,1811,1,1,1,Extremities,Extremities
S82.31,Extremities,0.22234807300124693,-4.285670466553626,3208,1,Extremities,-0.004139158539677248,-3.8786441179476343,606,1,1,1,Extremities,Extremities
S82.4,Extremities,-0.18584182120082057,-4.285670466553626,27173,1,Extremities,-0.11208604507796156,-3.8786441179476343,4690,1,1,1,Extremities,Extremities
S82.41,Extremities,0.08387637841095202,-4.285670466553626,9409,1,Extremities,0.13734891204592467,-3.8786441179476343,1523,2,1,2,Extremities,Extremities
S82.5,Extremities,-0.350953059834912,-4.285670466553626,8771,1,Extremities,-0.3328528161361668,-3.8786441179476343,1566,1,1,1,Extremities,Extremities
S82.51,Extremities,-0.23395735781250115,-4.285670466553626,1422,1,Extremities,0.13266552133503354,-3.8786441179476343,256,2,1,2,Extremities,Extremities
S82.6,Extremities,-0.4506362541423479,-4.285670466553626,7100,1,Extremities,-0.37447125576323087,-3.8786441179476343,1978,1,1,1,Extremities,Extremities
S82.61,Extremities,0.07385885672559037,-4.285670466553626,1120,1,Extremities,-0.7009306260203112,-3.8786441179476343,223,1,1,1,Extremities,Extremities
S82.8,Extremities,-0.2550940964473332,-4.285670466553626,30625,1,Extremities,-0.43856779983983174,-3.8786441179476343,11827,1,1,1,Extremities,Extremities
S82.81,Extremities,0.11451764398403191,-4.285670466553626,6850,1,Extremities,-0.10115065681295794,-3.8786441179476343,2104,1,1,1,Extremities,Extremities
S82.9,Extremities,2.1810453549680844,-4.285670466553626,425,5,Extremities,0.6469679403090589,-3.8786441179476343,24,4,5,4,Extremities,Extremities
S82.91,Extremities,2.954312954765571,-4.285670466553626,153,5,Extremities,0.30252857963096513,-3.8786441179476343,7,3,5,3,Extremities,Extremities
S83.0,Extremities,-0.15214879929171912,-4.285670466553626,650,1,Extremities,-0.3743360474404638,-3.8786441179476343,166,1,1,1,Extremities,Extremities
S83.1,Extremities,-0.11371277485631943,-4.285670466553626,1753,1,Extremities,-0.181357428058728,-3.8786441179476343,300,1,1,1,Extremities,Extremities
S83.2,Extremities,-1.059347987674196,-4.285670466553626,2687,1,Extremities,-0.5604337864006927,-3.8786441179476343,1017,1,1,1,Extremities,Extremities
S83.3,Extremities,-0.4914031219930547,-4.285670466553626,112,1,Extremities,-0.867435472336476,-3.8786441179476343,23,1,1,1,Extremities,Extremities
S83.4,Extremities,-0.5216162906921775,-4.285670466553626,2365,1,Extremities,-0.6718273186196634,-3.8786441179476343,432,1,1,1,Extremities,Extremities
S83.5,Extremities,-0.6788252513991838,-4.285670466553626,2310,1,Extremities,-0.46506657854955674,-3.8786441179476343,419,1,1,1,Extremities,Extremities
S83.6,Extremities,-1.8447019906246678,-4.285670466553626,50,1,Extremities,-1.2190068764025859,-3.8786441179476343,1,1,1,1,Extremities,Extremities
S83.8,Extremities,-0.5659051894075464,-4.285670466553626,596,1,Extremities,0.18807460342677712,-3.8786441179476343,127,2,1,2,Extremities,Extremities
S83.9,Extremities,-0.5855727720567214,-4.285670466553626,1126,1,Extremities,-0.5993491935690498,-3.8786441179476343,467,1,1,1,Extremities,Extremities
S84.0,Extremities,-0.27484103194157616,-4.285670466553626,200,1,Extremities,0.20313004045005106,-3.8786441179476343,49,2,1,2,Extremities,Extremities
S84.1,Extremities,-0.8939926531857807,-4.285670466553626,536,1,Extremities,0.050138377912800486,-3.8786441179476343,125,2,1,2,Extremities,Extremities
S84.2,Extremities,-0.7480845977721723,-4.285670466553626,3,1,Extremities,-0.3860637723002109,-3.8786441179476343,3,1,1,1,Extremities,Extremities
S84.8,Extremities,-0.03267508216466767,-4.285670466553626,33,1,Extremities,-0.9614986033882805,-3.8786441179476343,19,1,1,1,Extremities,Extremities
S84.9,Extremities,-1.9168049912885232,-4.285670466553626,51,1,Extremities,-1.3573237674398813,-3.8786441179476343,21,1,1,1,Extremities,Extremities
S85.0,Extremities,0.11347599677467445,-4.285670466553626,1131,1,Extremities,0.20111917735062965,-3.8786441179476343,185,2,1,2,Extremities,Extremities
S85.1,Extremities,0.3516164744064639,-4.285670466553626,1149,2,Extremities,-0.29651668883193955,-3.8786441179476343,191,1,2,1,Extremities,Extremities
S85.2,Extremities,-0.46320256940717486,-4.285670466553626,270,1,Extremities,0.37406703738739056,-3.8786441179476343,51,3,1,3,Extremities,Extremities
S85.3,Extremities,-0.6864305113536776,-4.285670466553626,90,1,Extremities,-0.08366529591092414,-3.8786441179476343,30,1,1,1,Extremities,Extremities
S85.4,Extremities,-1.0186836194446773,-4.285670466553626,92,1,Extremities,-1.0073937016057704,-3.8786441179476343,13,1,1,1,Extremities,Extremities
S85.5,Extremities,-0.05708171122616069,-4.285670466553626,287,1,Extremities,-1.2904751329364643,-3.8786441179476343,54,1,1,1,Extremities,Extremities
