icdcm,TQIPbr,TQIPeffect,TQIPint,TQIPn,TQIPais,NISbr,NISeffect,NISint,NISn,NISais,TQIPais_mod,NISais_mod,TQIPbr_mod,NISbr_mod
S52.613B,Extremities,-0.926985781409127,-4.202668814495247,57,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.613C,Extremities,-0.22737049298560208,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.614A,Extremities,-0.3123346820577492,-4.202668814495247,966,1,Extremities,-0.4238531024511257,-3.867465984199183,158,1,1,1,Extremities,Extremities
S52.614B,Extremities,-0.5214872970454831,-4.202668814495247,30,1,Extremities,-0.35002979278586804,-3.867465984199183,5,1,1,1,Extremities,Extremities
S52.614C,Extremities,-0.5581126542852332,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.615A,Extremities,-0.2758194380226913,-4.202668814495247,1059,1,Extremities,-0.26196580263751185,-3.867465984199183,147,1,1,1,Extremities,Extremities
S52.615B,Extremities,-0.6072080820359237,-4.202668814495247,48,1,Extremities,-0.35479823552016593,-3.867465984199183,13,1,1,1,Extremities,Extremities
S52.615C,Extremities,-0.5649468527951704,-4.202668814495247,3,1,Extremities,-0.24005304535980448,-3.867465984199183,1,1,1,1,Extremities,Extremities
S52.616A,Extremities,-0.5844074590398336,-4.202668814495247,81,1,Extremities,0.7167950575211837,-3.867465984199183,19,4,1,4,Extremities,Extremities
S52.616B,Extremities,-0.360025649171088,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.621A,Extremities,-0.40276242740688184,-4.202668814495247,134,1,Extremities,-0.27531645934562227,-3.867465984199183,3,1,1,1,Extremities,Extremities
S52.622A,Extremities,-0.3217458710651175,-4.202668814495247,179,1,Extremities,-0.4777767395609119,-3.867465984199183,8,1,1,1,Extremities,Extremities
S52.629A,Extremities,-0.5018886180681132,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.691A,Extremities,0.011289722486850787,-4.202668814495247,752,1,Extremities,0.09627780120487293,-3.867465984199183,79,2,1,2,Extremities,Extremities
S52.691B,Extremities,0.03683427849008941,-4.202668814495247,243,1,Extremities,-0.6337253323973844,-3.867465984199183,48,1,1,1,Extremities,Extremities
S52.691C,Extremities,-0.3288201106505137,-4.202668814495247,30,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.692A,Extremities,-0.1329658931103638,-4.202668814495247,936,1,Extremities,0.2955402648311694,-3.867465984199183,115,3,1,3,Extremities,Extremities
S52.692B,Extremities,0.09560279551382349,-4.202668814495247,312,1,Extremities,-0.43482739962124245,-3.867465984199183,60,1,1,1,Extremities,Extremities
S52.692C,Extremities,-1.1970326912477633,-4.202668814495247,26,1,Extremities,-0.8393814236239526,-3.867465984199183,8,1,1,1,Extremities,Extremities
S52.699A,Extremities,0.2818544152872969,-4.202668814495247,112,2,NA,NA,NA,NA,NA,2,2,Extremities,Extremities
S52.699B,Extremities,-0.5577759684387351,-4.202668814495247,58,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.699C,Extremities,-0.7093552852069215,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S52.90XA,Extremities,0.43734790235863086,-4.202668814495247,278,3,Extremities,-0.9275916064183034,-3.867465984199183,15,1,3,1,Extremities,Extremities
S52.90XB,Extremities,0.7804341285542987,-4.202668814495247,74,4,Extremities,-0.35503544766699524,-3.867465984199183,3,1,4,1,Extremities,Extremities
S52.90XC,Extremities,2.570986136433409,-4.202668814495247,5,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S52.91XA,Extremities,0.7691931887989512,-4.202668814495247,637,4,Extremities,0.20702638051566769,-3.867465984199183,180,3,4,3,Extremities,Extremities
S52.91XB,Extremities,1.053719849435444,-4.202668814495247,218,4,Extremities,-0.03994980022131054,-3.867465984199183,29,2,4,2,Extremities,Extremities
S52.91XC,Extremities,2.5416653791796615,-4.202668814495247,7,5,Extremities,-0.5784955215672994,-3.867465984199183,4,1,5,1,Extremities,Extremities
S52.92XA,Extremities,0.4474306998967566,-4.202668814495247,674,3,Extremities,0.3817530561859509,-3.867465984199183,166,3,3,3,Extremities,Extremities
S52.92XB,Extremities,0.7408021087692769,-4.202668814495247,284,3,Extremities,-0.22202131142728035,-3.867465984199183,59,1,3,1,Extremities,Extremities
S52.92XC,Extremities,-0.8046628844451081,-4.202668814495247,6,1,Extremities,1.1786152839010957,-3.867465984199183,10,5,1,5,Extremities,Extremities
S53.001A,Extremities,-0.1809041615323976,-4.202668814495247,56,1,Extremities,1.4421320738908707,-3.867465984199183,4,5,1,5,Extremities,Extremities
S53.002A,Extremities,-0.6542295842287562,-4.202668814495247,59,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.003A,Extremities,-0.3835464728403975,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.004A,Extremities,-0.12872029114600816,-4.202668814495247,381,1,Extremities,-0.4577193103450881,-3.867465984199183,16,1,1,1,Extremities,Extremities
S53.005A,Extremities,-0.2098496930757202,-4.202668814495247,466,1,Extremities,-0.6739094879741764,-3.867465984199183,18,1,1,1,Extremities,Extremities
S53.006A,Extremities,-0.6024524307117592,-4.202668814495247,158,1,Extremities,-0.43815321000694923,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.011A,Extremities,-0.8458150223037362,-4.202668814495247,21,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.012A,Extremities,-0.4378778991891966,-4.202668814495247,14,1,Extremities,-0.3957093043894527,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.014A,Extremities,-1.2689872243900016,-4.202668814495247,68,1,Extremities,-0.5525156800970585,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.015A,Extremities,0.0864484447775852,-4.202668814495247,72,1,Extremities,-0.3750643160532194,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.016A,Extremities,-0.6052734850185393,-4.202668814495247,7,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.021A,Extremities,-0.815817238615391,-4.202668814495247,36,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.022A,Extremities,0.5434353005146054,-4.202668814495247,31,3,Extremities,-0.4535022634599525,-3.867465984199183,1,1,3,1,Extremities,Extremities
S53.024A,Extremities,-0.5778595308461992,-4.202668814495247,113,1,Extremities,-0.5692941639979451,-3.867465984199183,6,1,1,1,Extremities,Extremities
S53.025A,Extremities,-0.6412798917208389,-4.202668814495247,140,1,Extremities,-0.40556640904571106,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.026A,Extremities,-0.5024781113777309,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.031A,Extremities,-0.603010997553628,-4.202668814495247,19,1,Extremities,-0.5431563210364925,-3.867465984199183,3,1,1,1,Extremities,Extremities
S53.032A,Extremities,-1.0198911542247957,-4.202668814495247,20,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.033A,Extremities,-0.6428011891756565,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.091A,Extremities,-0.6097137800782045,-4.202668814495247,26,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.092A,Extremities,0.9837694437373827,-4.202668814495247,37,4,NA,NA,NA,NA,NA,4,4,Extremities,Extremities
S53.094A,Extremities,0.12103918665221976,-4.202668814495247,84,1,Extremities,-0.31249976707078936,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.095A,Extremities,-0.1519455253414767,-4.202668814495247,91,1,Extremities,-0.4366718879551349,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.096A,Extremities,-0.45354035496539385,-4.202668814495247,7,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.101A,Extremities,1.0611032607730804,-4.202668814495247,70,4,Extremities,-0.41847731355389867,-3.867465984199183,6,1,4,1,Extremities,Extremities
S53.102A,Extremities,0.2690884703361344,-4.202668814495247,90,2,Extremities,-0.42523985560764677,-3.867465984199183,5,1,2,1,Extremities,Extremities
S53.103A,Extremities,-0.7036163614296855,-4.202668814495247,14,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.104A,Extremities,-0.38670142018465614,-4.202668814495247,575,1,Extremities,-0.6114358450764183,-3.867465984199183,73,1,1,1,Extremities,Extremities
S53.105A,Extremities,-0.4270630700827899,-4.202668814495247,776,1,Extremities,-0.019750009692963023,-3.867465984199183,87,2,1,2,Extremities,Extremities
S53.106A,Extremities,-0.429316974662371,-4.202668814495247,204,1,Extremities,-0.9381001653293314,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.111A,Extremities,-0.6346172380506199,-4.202668814495247,9,1,Extremities,-0.29900189007429745,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.112A,Extremities,-0.6163143172834853,-4.202668814495247,12,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.114A,Extremities,-0.5716761195223502,-4.202668814495247,32,1,Extremities,-0.5147946146298761,-3.867465984199183,3,1,1,1,Extremities,Extremities
S53.115A,Extremities,0.78385365209948,-4.202668814495247,49,4,Extremities,-0.48598685819135784,-3.867465984199183,8,1,4,1,Extremities,Extremities
S53.116A,Extremities,3.8388720676287567,-4.202668814495247,3,5,NA,NA,NA,NA,NA,5,5,Extremities,Extremities
S53.121A,Extremities,-0.5837751597529863,-4.202668814495247,38,1,Extremities,-0.3622213131919774,-3.867465984199183,4,1,1,1,Extremities,Extremities
S53.122A,Extremities,-0.7260415150383955,-4.202668814495247,50,1,Extremities,-0.3200117011073473,-3.867465984199183,2,1,1,1,Extremities,Extremities
S53.123A,Extremities,-0.6379010879552809,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.124A,Extremities,-0.43862602719573485,-4.202668814495247,185,1,Extremities,0.20072490674563948,-3.867465984199183,39,3,1,3,Extremities,Extremities
S53.125A,Extremities,-0.39815459779984774,-4.202668814495247,229,1,Extremities,0.11901330283341283,-3.867465984199183,46,3,1,3,Extremities,Extremities
S53.126A,Extremities,-0.543400015498231,-4.202668814495247,7,1,Extremities,-0.4825424103407162,-3.867465984199183,3,1,1,1,Extremities,Extremities
S53.131A,Extremities,-0.42307450548576075,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.132A,Extremities,-0.4223636793922958,-4.202668814495247,11,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.134A,Extremities,-0.4914973965616516,-4.202668814495247,15,1,Extremities,-0.48647728825197056,-3.867465984199183,5,1,1,1,Extremities,Extremities
S53.135A,Extremities,-0.5094139642814588,-4.202668814495247,30,1,Extremities,-0.5176064341545726,-3.867465984199183,6,1,1,1,Extremities,Extremities
S53.136A,Extremities,-0.5591482104990024,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.141A,Extremities,-0.4566933800825482,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.142A,Extremities,-0.9575077727061195,-4.202668814495247,11,1,Extremities,-0.40484877228627064,-3.867465984199183,3,1,1,1,Extremities,Extremities
S53.144A,Extremities,-0.9827265792454312,-4.202668814495247,28,1,Extremities,-0.3574377532315686,-3.867465984199183,5,1,1,1,Extremities,Extremities
S53.145A,Extremities,-0.6169185035705347,-4.202668814495247,40,1,Extremities,-0.26185172726901373,-3.867465984199183,6,1,1,1,Extremities,Extremities
S53.146A,Extremities,-0.5019459132370486,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.191A,Extremities,-1.253589997510532,-4.202668814495247,22,1,Extremities,-0.8433854199880282,-3.867465984199183,2,1,1,1,Extremities,Extremities
S53.192A,Extremities,-0.5966261171460429,-4.202668814495247,21,1,Extremities,-0.3843999801693037,-3.867465984199183,2,1,1,1,Extremities,Extremities
S53.194A,Extremities,-0.6500157395044678,-4.202668814495247,42,1,Extremities,-0.44244038076131526,-3.867465984199183,11,1,1,1,Extremities,Extremities
S53.195A,Extremities,0.16297107609197972,-4.202668814495247,46,1,Extremities,-0.3670306740431391,-3.867465984199183,5,1,1,1,Extremities,Extremities
S53.196A,Extremities,1.0504037522758904,-4.202668814495247,8,4,NA,NA,NA,NA,NA,4,4,Extremities,Extremities
S53.20XA,Extremities,-0.6333919305281804,-4.202668814495247,4,1,Extremities,-0.32346211875763886,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.21XA,Extremities,-0.4495478729020874,-4.202668814495247,33,1,Extremities,-0.43942492691520546,-3.867465984199183,9,1,1,1,Extremities,Extremities
S53.22XA,Extremities,-0.4980771187961645,-4.202668814495247,44,1,Extremities,-0.30817391783763465,-3.867465984199183,5,1,1,1,Extremities,Extremities
S53.30XA,Extremities,-0.5667250963408947,-4.202668814495247,6,1,Extremities,-0.49540147034489,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.31XA,Extremities,-0.659124682369483,-4.202668814495247,73,1,Extremities,-0.29587041898370064,-3.867465984199183,18,1,1,1,Extremities,Extremities
S53.32XA,Extremities,-0.028126522362265278,-4.202668814495247,97,1,Extremities,-0.3443057686762018,-3.867465984199183,17,1,1,1,Extremities,Extremities
S53.401A,Extremities,-0.6675940558670913,-4.202668814495247,98,1,Extremities,-0.43782217088719816,-3.867465984199183,18,1,1,1,Extremities,Extremities
S53.402A,Extremities,-0.24882219951464984,-4.202668814495247,116,1,Extremities,0.5387842796042168,-3.867465984199183,29,4,1,4,Extremities,Extremities
S53.409A,Extremities,-0.5749761948933918,-4.202668814495247,29,1,Extremities,-0.49380299959441426,-3.867465984199183,2,1,1,1,Extremities,Extremities
S53.411A,Extremities,-0.41245842415345835,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.412A,Extremities,-0.6125921571313205,-4.202668814495247,3,1,Extremities,-0.829120238171676,-3.867465984199183,1,1,1,1,Extremities,Extremities
S53.419A,Extremities,-0.6428011077232759,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.421A,Extremities,-1.327330062569678,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.422A,Extremities,-0.9866620754133612,-4.202668814495247,8,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.429A,Extremities,-0.5660430696077757,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.431A,Extremities,-0.5059819908464859,-4.202668814495247,55,1,Extremities,-0.289081398506734,-3.867465984199183,9,1,1,1,Extremities,Extremities
S53.432A,Extremities,-0.3735946426467841,-4.202668814495247,55,1,Extremities,-0.2932926133135631,-3.867465984199183,14,1,1,1,Extremities,Extremities
S53.439A,Extremities,-0.49194615717849094,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.441A,Extremities,-0.48654016758041096,-4.202668814495247,93,1,Extremities,-0.36804905906928387,-3.867465984199183,23,1,1,1,Extremities,Extremities
S53.442A,Extremities,-0.7509271423777111,-4.202668814495247,123,1,Extremities,-0.4717291307245451,-3.867465984199183,29,1,1,1,Extremities,Extremities
S53.449A,Extremities,0.022608879757476226,-4.202668814495247,20,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S53.491A,Extremities,0.3244868488210084,-4.202668814495247,48,2,Extremities,-0.5083922481020806,-3.867465984199183,24,1,2,1,Extremities,Extremities
S53.492A,Extremities,-0.5555820979403547,-4.202668814495247,68,1,Extremities,-0.3458211695996666,-3.867465984199183,18,1,1,1,Extremities,Extremities
S53.499A,Extremities,-0.7936188859265744,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S54.00XA,Extremities,-0.8459355234025652,-4.202668814495247,140,1,Extremities,-0.27838605250442455,-3.867465984199183,3,1,1,1,Extremities,Extremities
S54.01XA,Extremities,-0.5450641289851782,-4.202668814495247,549,1,Extremities,-0.42181860404240246,-3.867465984199183,68,1,1,1,Extremities,Extremities
S54.02XA,Extremities,-0.27794675923210255,-4.202668814495247,591,1,Extremities,-0.6394532219437018,-3.867465984199183,65,1,1,1,Extremities,Extremities
S54.10XA,Extremities,-0.5356146774033632,-4.202668814495247,96,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S54.11XA,Extremities,-0.4270867214353921,-4.202668814495247,442,1,Extremities,-0.33424454623551386,-3.867465984199183,68,1,1,1,Extremities,Extremities
S54.12XA,Extremities,-0.6192011697791078,-4.202668814495247,493,1,Extremities,-0.3548097293821239,-3.867465984199183,54,1,1,1,Extremities,Extremities
S54.20XA,Extremities,-0.45562255769733784,-4.202668814495247,124,1,Extremities,-0.6181824301096904,-3.867465984199183,10,1,1,1,Extremities,Extremities
S54.21XA,Extremities,-0.5673837003759588,-4.202668814495247,431,1,Extremities,-0.4057080010422334,-3.867465984199183,88,1,1,1,Extremities,Extremities
S54.22XA,Extremities,-0.8278015722043327,-4.202668814495247,428,1,Extremities,-0.4416210730774488,-3.867465984199183,83,1,1,1,Extremities,Extremities
S54.31XA,Extremities,-0.3951769068331431,-4.202668814495247,32,1,Extremities,-0.7432837825117251,-3.867465984199183,7,1,1,1,Extremities,Extremities
S54.32XA,Extremities,-0.48385069960136295,-4.202668814495247,20,1,Extremities,-0.1664777251188017,-3.867465984199183,4,1,1,1,Extremities,Extremities
S54.8X1A,Extremities,-0.36586737452068807,-4.202668814495247,15,1,Extremities,-0.3459557334020974,-3.867465984199183,8,1,1,1,Extremities,Extremities
S54.8X2A,Extremities,-0.5153084279659188,-4.202668814495247,26,1,Extremities,-0.111398572580908,-3.867465984199183,3,1,1,1,Extremities,Extremities
S54.91XA,Extremities,-0.6162172109605429,-4.202668814495247,16,1,Extremities,-0.2916510904039737,-3.867465984199183,5,1,1,1,Extremities,Extremities
S54.92XA,Extremities,-0.6158910940477372,-4.202668814495247,15,1,Extremities,-0.48638146349682665,-3.867465984199183,6,1,1,1,Extremities,Extremities
S55.001A,Extremities,-0.8358642454055039,-4.202668814495247,39,1,Extremities,-0.4932340264290386,-3.867465984199183,10,1,1,1,Extremities,Extremities
S55.002A,Extremities,-0.6114771102671122,-4.202668814495247,42,1,Extremities,-0.8942378370104481,-3.867465984199183,5,1,1,1,Extremities,Extremities
S55.009A,Extremities,-0.5924269964586123,-4.202668814495247,16,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.011A,Extremities,-0.2708380285671303,-4.202668814495247,442,1,Extremities,-0.27446929998972047,-3.867465984199183,49,1,1,1,Extremities,Extremities
S55.012A,Extremities,-0.6118328923717363,-4.202668814495247,467,1,Extremities,-0.32358085953028365,-3.867465984199183,52,1,1,1,Extremities,Extremities
S55.019A,Extremities,-0.44610565617418674,-4.202668814495247,68,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.091A,Extremities,-0.5039416415935979,-4.202668814495247,25,1,Extremities,-0.3251400674641828,-3.867465984199183,7,1,1,1,Extremities,Extremities
S55.092A,Extremities,-0.44413209446807966,-4.202668814495247,24,1,Extremities,-0.8239454280584382,-3.867465984199183,8,1,1,1,Extremities,Extremities
S55.099A,Extremities,-0.030479258864629922,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.101A,Extremities,-0.9269042089179144,-4.202668814495247,49,1,Extremities,1.6804981624798303,-3.867465984199183,8,5,1,5,Extremities,Extremities
S55.102A,Extremities,0.14846974905627663,-4.202668814495247,42,1,Extremities,-0.5395872973921174,-3.867465984199183,10,1,1,1,Extremities,Extremities
S55.109A,Extremities,-1.809025556659463,-4.202668814495247,15,1,Extremities,-0.5582853705636273,-3.867465984199183,1,1,1,1,Extremities,Extremities
S55.111A,Extremities,-0.27124414930684393,-4.202668814495247,608,1,Extremities,-0.3953646485905147,-3.867465984199183,82,1,1,1,Extremities,Extremities
S55.112A,Extremities,-0.12118038153777107,-4.202668814495247,588,1,Extremities,-0.40729323587332406,-3.867465984199183,70,1,1,1,Extremities,Extremities
S55.119A,Extremities,-0.7430552510951542,-4.202668814495247,67,1,Extremities,-0.3705902829398505,-3.867465984199183,5,1,1,1,Extremities,Extremities
S55.191A,Extremities,-0.6937032991971053,-4.202668814495247,35,1,Extremities,-0.4589390641198126,-3.867465984199183,16,1,1,1,Extremities,Extremities
S55.192A,Extremities,-1.0242829738797306,-4.202668814495247,35,1,Extremities,-0.3808125807684267,-3.867465984199183,13,1,1,1,Extremities,Extremities
S55.199A,Extremities,-0.5316895357059452,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.201A,Extremities,-0.5763488467022063,-4.202668814495247,5,1,Extremities,-0.471689583690698,-3.867465984199183,2,1,1,1,Extremities,Extremities
S55.202A,Extremities,-1.1017179476680186,-4.202668814495247,9,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.209A,Extremities,-0.28273235449756073,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.211A,Extremities,0.12431318762523501,-4.202668814495247,160,1,Extremities,-0.5633563906004602,-3.867465984199183,19,1,1,1,Extremities,Extremities
S55.212A,Extremities,-0.027677784354714505,-4.202668814495247,141,1,Extremities,0.6816861379279439,-3.867465984199183,18,4,1,4,Extremities,Extremities
S55.219A,Extremities,-1.104834179051663,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.291A,Extremities,-0.5116675099906722,-4.202668814495247,6,1,Extremities,-0.36954880428840325,-3.867465984199183,3,1,1,1,Extremities,Extremities
S55.292A,Extremities,-0.7781434909177756,-4.202668814495247,5,1,Extremities,-0.3614772421149199,-3.867465984199183,4,1,1,1,Extremities,Extremities
S55.299A,Extremities,-1.5591717017253859,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.801A,Extremities,-0.49080919608313006,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.802A,Extremities,-0.5099736096921353,-4.202668814495247,4,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.809A,Extremities,-0.575350411540747,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.811A,Extremities,-0.5735562750154543,-4.202668814495247,71,1,Extremities,-0.43306512582613504,-3.867465984199183,7,1,1,1,Extremities,Extremities
S55.812A,Extremities,0.11122649300913547,-4.202668814495247,53,1,Extremities,-0.41464154602861275,-3.867465984199183,8,1,1,1,Extremities,Extremities
S55.819A,Extremities,-0.6182325781181325,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.891A,Extremities,-1.3282055884114468,-4.202668814495247,5,1,Extremities,-0.19191216872283443,-3.867465984199183,2,1,1,1,Extremities,Extremities
S55.892A,Extremities,-0.6805482421322886,-4.202668814495247,5,1,Extremities,-0.42594758470257577,-3.867465984199183,3,1,1,1,Extremities,Extremities
S55.901A,Extremities,1.5671721505120197,-4.202668814495247,3,5,Extremities,-0.8286620699198992,-3.867465984199183,2,1,5,1,Extremities,Extremities
S55.902A,Extremities,-0.4537970886696616,-4.202668814495247,6,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.909A,Extremities,-0.7475466947067898,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.911A,Extremities,-0.22310916155411503,-4.202668814495247,23,1,Extremities,-0.4961592489666463,-3.867465984199183,9,1,1,1,Extremities,Extremities
S55.912A,Extremities,-0.8071200412826942,-4.202668814495247,23,1,Extremities,-0.392550853039913,-3.867465984199183,4,1,1,1,Extremities,Extremities
S55.919A,Extremities,-0.6921076394817087,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S55.991A,Extremities,-0.6759383241656288,-4.202668814495247,1,1,Extremities,-0.5582864714838833,-3.867465984199183,2,1,1,1,Extremities,Extremities
S55.992A,NA,NA,NA,NA,NA,Extremities,-0.649388616164561,-3.867465984199183,1,1,1,1,Extremities,Extremities
S55.999A,NA,NA,NA,NA,NA,Extremities,-0.5582853526615433,-3.867465984199183,1,1,1,1,Extremities,Extremities
S56.011A,Extremities,-0.3736783903521421,-4.202668814495247,3,1,Extremities,-0.08036941091498336,-3.867465984199183,1,1,1,1,Extremities,Extremities
S56.012A,Extremities,-0.3671299570936742,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.019A,Extremities,-0.4542495465961137,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.021A,Extremities,0.43416601980342046,-4.202668814495247,27,3,Extremities,-0.33811417303109614,-3.867465984199183,10,1,3,1,Extremities,Extremities
S56.022A,Extremities,-0.46743682807662,-4.202668814495247,37,1,Extremities,-0.2732149934552227,-3.867465984199183,9,1,1,1,Extremities,Extremities
S56.092A,NA,NA,NA,NA,NA,Extremities,-0.17155509161737298,-3.867465984199183,2,1,1,1,Extremities,Extremities
S56.101A,Extremities,-0.3163818645871161,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.103A,Extremities,-0.11168638290893058,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.104A,Extremities,-0.10752891343565237,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.105A,Extremities,-0.09555341667360055,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.106A,Extremities,-0.130427556904302,-4.202668814495247,2,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.107A,Extremities,-0.11166036783591782,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.108A,NA,NA,NA,NA,NA,Extremities,-0.4201723353855514,-3.867465984199183,1,1,1,1,Extremities,Extremities
S56.109A,Extremities,-0.9840942172542452,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.112A,Extremities,-0.21849091742927967,-4.202668814495247,5,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.114A,Extremities,-0.2425217992483797,-4.202668814495247,3,1,Extremities,-0.5058875488000398,-3.867465984199183,1,1,1,1,Extremities,Extremities
S56.115A,Extremities,-0.7323694261534375,-4.202668814495247,1,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.116A,Extremities,-0.33019888153079724,-4.202668814495247,3,1,Extremities,-0.3245010347844327,-3.867465984199183,1,1,1,1,Extremities,Extremities
S56.118A,Extremities,-0.204237122227748,-4.202668814495247,3,1,NA,NA,NA,NA,NA,1,1,Extremities,Extremities
S56.121A,Extremities,-0.28887298698723646,-4.202668814495247,82,1,Extremities,-0.21921693731777586,-3.867465984199183,19,1,1,1,Extremities,Extremities
S56.122A,Extremities,-0.4390918899127645,-4.202668814495247,88,1,Extremities,-0.35748574413967293,-3.867465984199183,22,1,1,1,Extremities,Extremities
S56.123A,Extremities,-0.32893757876950364,-4.202668814495247,86,1,Extremities,-0.19320307295306519,-3.867465984199183,21,1,1,1,Extremities,Extremities
S56.124A,Extremities,-0.5333059959710005,-4.202668814495247,93,1,Extremities,-0.24271784190114198,-3.867465984199183,18,1,1,1,Extremities,Extremities
S56.125A,Extremities,-0.3851841096601655,-4.202668814495247,80,1,Extremities,-0.240517959420471,-3.867465984199183,20,1,1,1,Extremities,Extremities
S56.126A,Extremities,-0.32237415362176874,-4.202668814495247,88,1,Extremities,-0.170234648231698,-3.867465984199183,22,1,1,1,Extremities,Extremities
